timestamp,ch1
1670168592.16,-8038.939003817917
1670168592.164,-8273.252340942901
1670168592.168,-7779.569361158534
1670168592.1720002,-7626.102283728395
1670168592.176,-7773.847314577975
1670168592.18,-8134.291545664257
1670168592.184,-8375.265702636922
1670168592.1880002,-7890.299903190125
1670168592.1920002,-7744.298308408059
1670168592.196,-7897.832441071563
1670168592.2,-8255.39329712311
1670168592.204,-8494.1546313947
1670168592.2080002,-7998.571753331632
1670168592.2120001,-7839.136760131927
1670168592.216,-7980.042157178183
1670168592.22,-8323.722579922984
1670168592.224,-8553.02912628998
1670168592.2280002,-8052.193588279914
1670168592.232,-7885.628388598966
1670168592.236,-8032.25583222578
1670168592.24,-8389.32494989931
1670168592.244,-8635.350601118875
1670168592.248,-8151.658851106031
1670168592.252,-8004.472613867833
1670168592.256,-8162.231226233391
1670168592.26,-8521.06613171889
1670168592.264,-8766.577692815983
1670168592.2680001,-8270.883056030638
1670168592.272,-8091.979693410361
1670168592.276,-8220.47987228392
1670168592.28,-8548.156445998722
1670168592.284,-8779.11702145541
1670168592.288,-8270.413669397078
1670168592.292,-8079.105088604104
1670168592.296,-8199.603342962664
1670168592.3,-8529.246870189532
1670168592.304,-8775.741908042659
1670168592.308,-8288.362120194688
1670168592.312,-8117.974772211883
1670168592.316,-8266.323300161755
1670168592.32,-8610.98719966259
1670168592.324,-8868.412240554362
1670168592.3279998,-8382.84294400727
1670168592.332,-8205.884183154605
1670168592.336,-8340.329926053277
1670168592.34,-8669.034680013023
1670168592.3439999,-8911.171127697364
1670168592.348,-8409.933258287103
1670168592.352,-8213.439072780498
1670168592.356,-8336.150149840136
1670168592.36,-8659.199912452688
1670168592.3639998,-8906.365502639474
1670168592.368,-8410.648514109673
1670168592.372,-8221.753921717873
1670168592.376,-8355.104429138235
1670168592.3799999,-8684.47973543164
1670168592.3839998,-8940.29545072263
1670168592.388,-8456.380183265232
1670168592.392,-8266.792686795317
1670168592.396,-8398.71268257054
1670168592.4,-8722.053017861012
1670168592.404,-8967.877503380478
1670168592.408,-8470.998224139003
1670168592.4120002,-8264.69162281652
1670168592.4160001,-8377.813801504828
1670168592.42,-8681.551656907995
1670168592.424,-8922.950497025311
1670168592.4280002,-8426.071217783836
1670168592.4320002,-8221.597459506685
1670168592.436,-8355.909091938627
1670168592.44,-8691.989921568624
1670168592.444,-8968.659814436414
1670168592.4480002,-8491.070090659869
1670168592.4520001,-8292.854820830205
1670168592.456,-8418.203403735568
1670168592.46,-8724.936392895746
