timestamp,ch1
1670356785.16,20173.768123837486
1670356785.164,20172.002336025518
1670356785.168,20178.439638428645
1670356785.1720002,20181.56888265239
1670356785.176,20176.875016316775
1670356785.18,20174.08104825986
1670356785.184,20173.075219759372
1670356785.1880002,20174.10340000432
1670356785.1920002,20177.210292483604
1670356785.196,20176.31622270539
1670356785.2,20170.303603446915
1670356785.204,20174.28221395996
1670356785.2080002,20179.80309484042
1670356785.2120001,20180.317184962892
1670356785.216,20181.188902996648
1670356785.22,20178.79726633993
1670356785.224,20174.773952337975
1670356785.2280002,20178.126714006274
1670356785.232,20180.42894368517
1670356785.236,20179.22194948458
1670356785.24,20175.198635482626
1670356785.244,20168.962498779598
1670356785.248,20164.290984188436
1670356785.252,20162.41343765419
1670356785.256,20165.587385366845
1670356785.26,20166.6602691007
1670356785.264,20168.716629590588
1670356785.2680001,20171.08591450285
1670356785.272,20172.114094747794
1670356785.276,20172.918757548185
1670356785.28,20170.013030768994
1670356785.284,20171.309431947404
1670356785.288,20172.18114998116
1670356785.292,20172.158798236705
1670356785.296,20171.287080202947
1670356785.3,20168.448408657125
1670356785.304,20169.163664479693
1670356785.308,20169.38718192425
1670356785.312,20171.08591450285
1670356785.316,20167.75550457901
1670356785.32,20168.850740057318
1670356785.324,20169.409533668702
1670356785.3279998,20167.93431853465
1670356785.332,20163.866301043785
1670356785.336,20166.07912374486
1670356785.34,20162.636955098744
1670356785.3439999,20160.424132397668
1670356785.348,20163.329859176858
1670356785.352,20166.369696422782
1670356785.356,20166.257937700502
1670356785.36,20162.79341730993
1670356785.3639998,20164.13452197725
1670356785.368,20164.64861209972
1670356785.372,20167.152007478715
1670356785.376,20167.487283645547
1670356785.3799999,20163.151045221217
1670356785.3839998,20163.59808011032
1670356785.388,20167.28611794545
1670356785.392,20170.79534182493
1670356785.396,20171.84587381433
1670356785.4,20170.81769356939
1670356785.404,20175.846836071833
1670356785.408,20178.506693662013
1670356785.4120002,20178.37258319528
1670356785.4160001,20178.439638428645
1670356785.42,20175.489208160547
1670356785.424,20173.09757150383
1670356785.4280002,20177.679679117166
1670356785.4320002,20180.27248147398
1670356785.436,20179.110190762305
1670356785.44,20177.880844817264
1670356785.444,20176.875016316775
1670356785.4480002,20179.08783901785
1670356785.4520001,20177.36675469479
1670356785.456,20177.344402950337
1670356785.46,20179.959557051607
1670356785.464,20178.774914595477
1670356785.4680002,20180.317184962892
1670356785.4720001,20184.7651821095
1670356785.476,20182.641766386245
1670356785.48,20180.965385552096
1670356785.484,20179.24430122904
1670356785.488,20180.51835066299
1670356785.492,20184.966347809597
1670356785.496,20179.981908796064
1670356785.5,20175.55626339391
1670356785.504,20174.684545360156
1670356785.5080001,20175.422152927178
1670356785.512,20180.987737296553
1670356785.516,20179.020783784483
1670356785.52,20175.198635482626
1670356785.524,20175.220987227083
1670356785.528,20179.37841169577
1670356785.532,20183.75935360901
1670356785.536,20181.680641374667
1670356785.54,20177.36675469479
1670356785.544,20174.10340000432
1670356785.548,20176.048001771927
1670356785.552,20180.80892334091
1670356785.556,20176.115057005296
1670356785.559999,20176.696202361134
1670356785.563999,20176.629147127765
1670356785.567999,20174.88571106025
1670356785.571999,20174.841007571344
1670356785.575999,20173.410495926204
1670356785.579999,20176.360926194302
1670356785.583999,20176.159760494204
1670356785.587999,20174.08104825986
1670356785.591999,20172.717591848086
1670356785.595999,20171.08591450285
1670356785.599999,20165.386219666747
1670356785.603999,20168.113132490296
1670356785.607999,20170.12478949127
1670356785.611999,20173.186978481648
1670356785.615999,20169.789513324442
1670356785.619999,20166.168530722683
1670356785.6239989,20166.302641189413
1670356785.627999,20169.968327280087
1670356785.631999,20175.019821526985
1670356785.635999,20175.37744943827
1670356785.639999,20172.874054059273
1670356785.6439989,20170.504769147014
1670356785.6479988,20172.158798236705
1670356785.651999,20172.158798236705
1670356785.655999,20172.717591848086
1670356785.659999,20172.717591848086
1670356785.6639988,20170.907100547207
1670356785.667999,20173.969289537585
1670356785.671999,20181.56888265239
1670356785.675999,20178.37258319528
1670356785.6799989,20174.863359315797
1670356785.6839988,20173.05286801492
1670356785.687999,20175.310394204902
1670356785.691999,20178.23847272855
1670356785.695999,20176.718554105588
1670356785.6999989,20173.209330226106
1670356785.7039988,20173.924586048674
1670356785.707999,20174.550434893423
1670356785.711999,20178.17141749518
1670356785.715999,20177.165588994692
1670356785.719999,20174.639841871245
1670356785.723999,20169.74480983553
1670356785.727999,20175.265690715994
1670356785.7319992,20178.61845238429
1670356785.735999,20174.930414549162
1670356785.739999,20170.974155780576
1670356785.743999,20167.107303989807
1670356785.7479992,20173.254033715017
1670356785.7519991,20175.93624304965
1670356785.755999,20174.88571106025
1670356785.759999,20171.42119066968
1670356785.763999,20172.739943592544
1670356785.7679992,20175.93624304965
1670356785.7719991,20175.064525015896
1670356785.775999,20175.243338971537
1670356785.779999,20170.080086002363
1670356785.783999,20170.772990080477
1670356785.7879992,20170.258899958004
1670356785.791999,20172.024687769972
1670356785.795999,20174.930414549162
1670356785.799999,20170.683583102655
1670356785.803999,20172.292908703435
1670356785.807999,20172.628184870267
1670356785.811999,20171.979984281064
1670356785.815999,20168.023725512474
1670356785.819999,20169.208367968604
1670356785.823999,20166.727324334064
1670356785.827999,20166.74967607852
1670356785.831999,20168.69427784613
1670356785.835999,20167.75550457901
1670356785.839999,20164.693315588633
1670356785.843999,20161.474664387068
1670356785.847999,20164.022763254972
1670356785.851999,20167.733152834553
1670356785.855999,20165.497978389023
1670356785.859999,20166.772027822975
1670356785.863999,20166.07912374486
1670356785.867999,20166.816731311887
1670356785.871999,20172.22585347007
1670356785.875999,20170.527120891467
1670356785.879999,20162.927527776665
1670356785.8839989,20161.094684731328
1670356785.8879988,20162.74871382102
1670356785.891999,20165.140350477737
1670356785.895999,20167.04024875644
1670356785.899999,20167.733152834553
1670356785.9039989,20163.66513534369
1670356785.907999,20163.218100454582
1670356785.911999,20164.492149888534
1670356785.915999,20162.18992020964
1670356785.919999,20164.939184777642
1670356785.9239988,20157.719571318576
1670356785.927999,20150.522309603966
1670356785.931999,20153.98682999454
1670356785.935999,20153.36098114979
1670356785.9399989,20152.668077071678
1670356785.9439988,20154.970306750572
1670356785.947999,20152.17633869366
1670356785.951999,20152.93629800514
1670356785.955999,20153.69625731662
1670356785.959999,20155.819673039874
1670356785.963999,20154.54562360592
1670356785.967999,20158.501882374512
1670356785.9719992,20163.508673132503
1670356785.975999,20162.32403067637
1670356785.979999,20156.512577117992
1670356785.983999,20152.7574840495
1670356785.9879992,20155.41734163968
1670356785.9919991,20160.111207975293
1670356785.995999,20158.501882374512
1670356785.999999,20156.914908518185
1670356786.003999,20158.90421377471
1670356786.0079992,20159.150082963715
1670356786.0119991,20159.84298704183
1670356786.015999,20158.770103307976
1670356786.019999,20158.88186203025
1670356786.023999,20155.663210828687
1670356786.0279992,20153.919774761176
1670356786.031999,20158.010143996496
1670356786.035999,20161.407609153703
1670356786.039999,20162.726362076566
1670356786.043999,20164.64861209972
1670356786.047999,20160.31237367539
1670356786.051999,20162.905176032207
1670356786.055999,20164.581556866357
1670356786.059999,20163.575728365868
1670356786.063999,20163.911004532696
1670356786.0679991,20165.363867922293
1670356786.071999,20165.967365022585
1670356786.075999,20165.386219666747
1670356786.079999,20160.80411205341
1670356786.083999,20159.88769053074
1670356786.087999,20160.33472541985
1670356786.091999,20162.74871382102
1670356786.095999,20163.575728365868
1670356786.099999,20162.033457998452
1670356786.103999,20161.206443453604
1670356786.107999,20162.18992020964
1670356786.111999,20163.933356277154
1670356786.115999,20163.218100454582
1670356786.119999,20161.005277753506
1670356786.1239989,20161.876995787265
1670356786.1279988,20162.32403067637
1670356786.131999,20166.727324334064
1670356786.135999,20165.252109200013
1670356786.139999,20162.79341730993
1670356786.1439989,20161.6087748538
1670356786.147999,20165.587385366845
1670356786.151999,20164.715667333086
1670356786.155999,20164.64861209972
1670356786.159999,20164.715667333086
1670356786.1639988,20165.27446094447
1670356786.167999,20168.001373768016
1670356786.171999,20165.743847578033
1670356786.175999,20166.28028944496
1670356786.1799989,20165.6097371113
1670356786.1839988,20164.04511499943
1670356786.187999,20166.32499293387
1670356786.191999,20170.258899958004
1670356786.195999,20174.88571106025
1670356786.199999,20174.639841871245
1670356786.203999,20173.634013370756
1670356786.207999,20175.824484327375
1670356786.2119992,20172.739943592544
1670356786.2159991,20174.52808314897
1670356786.219999,20172.248205214528
1670356786.223999,20166.615565611788
1670356786.2279992,20162.56989986538
1670356786.2319992,20159.172434708173
1670356786.235999,20157.071370729373
1670356786.239999,20158.188957952138
1670356786.243999,20163.955708021607
1670356786.2479992,20167.174359223172
1670356786.2519991,20173.924586048674
1670356786.255999,20175.444504671636
1670356786.259999,20171.912929047696
1670356786.263999,20166.07912374486
1670356786.2679992,20161.161739964693
1670356786.2719991,20160.982926009052
1670356786.275999,20164.89448128873
1670356786.279999,20168.98485052405
1670356786.283999,20170.19184472464
1670356786.287999,20168.94014703514
1670356786.291999,20166.861434800798
1670356786.295999,20166.637917356245
1670356786.299999,20166.772027822975
1670356786.303999,20169.14131273524
1670356786.3079991,20172.136446492248
1670356786.311999,20173.008164526007
1670356786.315999,20168.649574357223
1670356786.319999,20166.637917356245
1670356786.323999,20166.213234211595
1670356786.327999,20170.504769147014
1670356786.331999,20171.979984281064
1670356786.335999,20168.962498779598
1670356786.339999,20168.09078074584
1670356786.343999,20167.08495224535
1670356786.347999,20165.05094349992
1670356786.351999,20163.41926615468
1670356786.355999,20164.42509465517
1670356786.359999,20163.307507432404
1670356786.363999,20165.587385366845
1670356786.3679988,20169.856568557807
1670356786.371999,20170.57182438038
1670356786.375999,20168.89544354623
1670356786.379999,20169.56599587989
1670356786.3839989,20163.24045219904
1670356786.387999,20166.32499293387
1670356786.391999,20169.789513324442
1670356786.395999,20172.203501725617
1670356786.399999,20169.543644135436
1670356786.4039989,20169.52129239098
1670356786.407999,20167.777856323464
1670356786.411999,20168.18018772366
1670356786.415999,20173.70106860412
1670356786.419999,20172.024687769972
1670356786.4239988,20169.94597553563
1670356786.427999,20172.963461037096
1670356786.431999,20174.70689710461
1670356786.435999,20173.52225464848
1670356786.439999,20172.85170231482
1670356786.443999,20172.739943592544
1670356786.447999,20171.62235636978
1670356786.4519992,20172.874054059273
1670356786.4559991,20172.404667425715
1670356786.459999,20175.04217327144
1670356786.463999,20172.203501725617
1670356786.4679992,20172.51642614799
1670356786.4719992,20173.589309881845
1670356786.475999,20174.729248849064
1670356786.479999,20168.69427784613
1670356786.483999,20169.677754602166
1670356786.4879992,20175.198635482626
1670356786.4919991,20173.075219759372
1670356786.495999,20173.94693779313
1670356786.499999,20174.796304082432
1670356786.503999,20170.638879613743
1670356786.5079992,20170.348306935826
1670356786.5119991,20170.951804036118
1670356786.515999,20172.538777892445
1670356786.519999,20170.057734257905
1670356786.523999,20170.214196469093
1670356786.527999,20173.432847670658
1670356786.531999,20174.796304082432
1670356786.535999,20169.633051113255
1670356786.539999,20166.727324334064
1670356786.543999,20166.70497258961
1670356786.5479991,20170.12478949127
1670356786.551999,20167.80020806792
1670356786.555999,20173.075219759372
1670356786.559999,20176.048001771927
1670356786.563999,20177.6126238838
1670356786.5679991,20178.685507617654
1670356786.571999,20169.923623791175
1670356786.575999,20164.335687677347
1670356786.579999,20165.386219666747
1670356786.583999,20170.303603446915
1670356786.587999,20175.668022116188
1670356786.591999,20177.344402950337
1670356786.595999,20173.365792437293
1670356786.599998,20169.6106993688
1670356786.603998,20167.777856323464
1670356786.607998,20170.61652786929
1670356786.611998,20171.24237671404
1670356786.615998,20168.31429819039
1670356786.619998,20168.448408657125
1670356786.623998,20165.766199322487
1670356786.627998,20167.487283645547
1670356786.631998,20172.85170231482
1670356786.635998,20175.109228504807
1670356786.639998,20172.136446492248
1670356786.643998,20171.354135436315
1670356786.647998,20172.695240103632
1670356786.651998,20175.064525015896
1670356786.655998,20173.03051627046
1670356786.659998,20170.12478949127
1670356786.663998,20169.342478435337
1670356786.667998,20171.309431947404
1670356786.671998,20173.298737203924
1670356786.675998,20174.595138382334
1670356786.679998,20176.048001771927
1670356786.6839979,20170.862397058296
1670356786.6879978,20175.645670371734
1670356786.691998,20174.170455237683
1670356786.695998,20176.584443638854
1670356786.699998,20172.136446492248
1670356786.7039979,20169.94597553563
1670356786.707998,20165.09564698883
1670356786.711998,20172.829350570366
1670356786.715998,20172.42701917017
1670356786.719998,20174.75160059352
1670356786.7239978,20171.75646683651
1670356786.727998,20172.80699882591
1670356786.731998,20170.080086002363
1670356786.735998,20170.393010424737
1670356786.7399979,20170.19184472464
1670356786.7439978,20169.27542320197
1670356786.747998,20170.214196469093
1670356786.751998,20172.98581278155
1670356786.755998,20173.186978481648
1670356786.759998,20170.549472635925
1670356786.763998,20168.448408657125
1670356786.767998,20170.70593484711
1670356786.7719982,20172.628184870267
1670356786.775998,20171.84587381433
1670356786.779998,20169.968327280087
1670356786.783998,20168.426056912667
1670356786.7879982,20171.13061799176
1670356786.7919981,20172.42701917017
1670356786.795998,20168.738981335042
1670356786.799998,20168.403705168213
1670356786.803998,20171.37648718077
1670356786.8079982,20171.17532148067
1670356786.8119981,20169.38718192425
1670356786.815998,20170.303603446915
1670356786.819998,20172.315260447893
1670356786.823998,20165.69914408912
1670356786.8279982,20168.448408657125
1670356786.831998,20169.342478435337
1670356786.835998,20165.430923155658
1670356786.839998,20162.99458301003
1670356786.843998,20160.80411205341
1670356786.847998,20163.687487088144
1670356786.851998,20165.877958044763
1670356786.855998,20167.7108010901
1670356786.859998,20166.772027822975
1670356786.863998,20159.731228319553
1670356786.8679981,20164.98388826655
1670356786.871998,20168.671926101677
1670356786.875998,20165.27446094447
1670356786.879998,20164.89448128873
1670356786.883998,20165.6097371113
1670356786.887998,20166.257937700502
1670356786.891998,20168.783684823953
1670356786.895998,20167.42022841218
1670356786.899998,20163.061638243395
1670356786.903998,20162.41343765419
1670356786.907998,20162.011106253995
1670356786.911998,20164.492149888534
1670356786.915998,20168.671926101677
1670356786.919998,20168.89544354623
1670356786.9239979,20167.397876667725
1670356786.9279978,20170.638879613743
1670356786.931998,20169.498940646525
1670356786.935998,20168.850740057318
1670356786.939998,20167.84491155683
1670356786.9439979,20164.827426055363
1670356786.947998,20166.369696422782
1670356786.951998,20174.259862215506
1670356786.955998,20176.89736806123
1670356786.959998,20172.583481381356
1670356786.9639978,20172.158798236705
1670356786.967998,20169.6106993688
1670356786.971998,20170.23654821355
1670356786.975998,20166.90613828971
1670356786.9799979,20167.37552492327
1670356786.9839978,20162.927527776665
1670356786.987998,20165.632088855757
1670356786.991998,20168.001373768016
1670356786.995998,20166.52615863397
1670356786.999998,20162.502844632014
1670356787.003998,20161.8099405539
1670356787.007998,20162.23462369855
1670356787.0119982,20161.631126598255
1670356787.0159981,20162.56989986538
1670356787.019998,20159.954745764106
1670356787.023998,20161.027629497963
1670356787.0279982,20165.587385366845
1670356787.0319982,20165.743847578033
1670356787.035998,20163.687487088144
1670356787.039998,20161.586423109344
1670356787.043998,20163.575728365868
1670356787.0479982,20167.219062712084
1670356787.0519981,20169.007202268505
1670356787.055998,20168.33664993485
1670356787.059998,20169.23071971306
1670356787.063998,20168.068429001385
1670356787.0679982,20165.006240011007
1670356787.0719981,20164.46979814408
1670356787.075998,20165.676792344668
1670356787.079998,20165.341516177836
1670356787.083998,20167.666097601188
1670356787.087998,20170.907100547207
1670356787.091998,20171.309431947404
1670356787.095998,20170.951804036118
1670356787.099998,20167.28611794545
1670356787.103998,20164.246280699528
1670356787.1079981,20166.928490034163
1670356787.111998,20169.56599587989
1670356787.115998,20170.57182438038
1670356787.119998,20168.068429001385
1670356787.123998,20164.492149888534
1670356787.127998,20168.51546389049
1670356787.131998,20173.47755115957
1670356787.135998,20173.209330226106
1670356787.139998,20170.974155780576
1670356787.143998,20169.834216813353
1670356787.147998,20170.79534182493
1670356787.151998,20173.589309881845
1670356787.155998,20169.968327280087
1670356787.159998,20170.57182438038
1670356787.163998,20166.682620845157
1670356787.1679978,20167.241414456537
1670356787.171998,20168.47076040158
1670356787.175998,20166.23558595605
1670356787.179998,20167.487283645547
1670356787.1839979,20171.868225558785
1670356787.187998,20177.053830272416
1670356787.191998,20175.645670371734
1670356787.195998,20176.31622270539
1670356787.199998,20178.79726633993
1670356787.2039979,20176.048001771927
1670356787.207998,20175.33274594936
1670356787.211998,20172.404667425715
1670356787.215998,20170.013030768994
1670356787.219998,20166.190882467137
1670356787.2239978,20172.203501725617
1670356787.227998,20175.7127256051
1670356787.231998,20175.08687676035
1670356787.235998,20176.31622270539
1670356787.239998,20175.153931993715
1670356787.243998,20171.46589415859
1670356787.247998,20171.644708114232
1670356787.2519982,20171.197673225128
1670356787.2559981,20174.32691744887
1670356787.259998,20178.19376923964
1670356787.263998,20177.120885505785
1670356787.2679982,20177.031478527962
1670356787.2719982,20176.13740874975
1670356787.275998,20176.919719805686
1670356787.279998,20177.970251795086
1670356787.283998,20177.858493072807
1670356787.2879982,20177.94790005063
1670356787.2919981,20177.14323725024
1670356787.295998,20174.304565704413
1670356787.299998,20174.28221395996
1670356787.303998,20171.868225558785
1670356787.3079982,20175.46685641609
1670356787.3119981,20180.250129729528
1670356787.315998,20180.697164618632
1670356787.319998,20179.17724599567
1670356787.323998,20179.691336118143
1670356787.327998,20176.651498872223
1670356787.331998,20177.344402950337
1670356787.335998,20178.685507617654
1670356787.339998,20177.23264422806
