timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670268774.08,-9.267,0.108,4.711,0.1068,0.7076,0.1613,0.02,-0.011,-0.017
1670268774.12,-9.263,0.226,4.763,0.1066,0.7069000000000001,0.166,0.018000000000000002,-0.024,-0.014
1670268774.16,-9.296,0.092,4.726,0.1066,0.7076,0.1641,0.02,-0.019,-0.005
1670268774.2,-9.278,0.14100000000000001,4.722,0.1056,0.7080000000000001,0.16440000000000002,0.018000000000000002,-0.009000000000000001,-0.001
1670268774.24,-9.247,0.157,4.715,0.10500000000000001,0.7057,0.16820000000000002,0.018000000000000002,-0.008,-0.005
1670268774.28,-9.273,0.14100000000000001,4.622,0.1053,0.7099000000000001,0.1641,0.018000000000000002,-0.006,-0.001
1670268774.32,-9.285,0.164,4.703,0.10450000000000001,0.7065,0.1641,0.026000000000000002,-0.011,-0.009000000000000001
1670268774.36,-9.303,0.129,4.655,0.1072,0.7067,0.16190000000000002,0.03,-0.015,-0.012
1670268774.4,-9.282,0.108,4.738,0.10590000000000001,0.7077,0.16240000000000002,0.006,-0.014,-0.005
1670268774.44,-9.31,0.148,4.68,0.10500000000000001,0.7065,0.1646,0.005,-0.016,0.002
1670268774.48,-9.262,0.14,4.642,0.1058,0.7088,0.16390000000000002,0.01,-0.014,0.0
1670268774.52,-9.299,0.154,4.697,0.1047,0.7072,0.1643,0.02,-0.016,-0.002
1670268774.559999,-9.284,0.129,4.6850000000000005,0.10740000000000001,0.7072,0.1642,0.022,-0.02,-0.001
1670268774.599999,-9.306000000000001,0.116,4.694,0.1076,0.7080000000000001,0.1637,0.03,-0.018000000000000002,0.003
1670268774.639999,-9.290000000000001,0.152,4.703,0.10450000000000001,0.7053,0.1632,0.017,-0.007,0.004
1670268774.6799989,-9.291,0.164,4.7090000000000005,0.10700000000000001,0.7068,0.1608,0.012,-0.013000000000000001,0.006
1670268774.719999,-9.290000000000001,0.156,4.6930000000000005,0.108,0.7063,0.16490000000000002,0.021,-0.007,0.007
1670268774.759999,-9.268,0.161,4.655,0.1056,0.7072,0.1613,0.018000000000000002,-0.005,-0.009000000000000001
1670268774.799999,-9.255,0.11900000000000001,4.646,0.1067,0.7050000000000001,0.163,0.016,-0.024,-0.002
1670268774.839999,-9.287,0.14100000000000001,4.662,0.1053,0.7072,0.16340000000000002,0.008,-0.019,0.016
1670268774.879999,-9.33,0.20700000000000002,4.686,0.1033,0.7053,0.16240000000000002,0.014,-0.006,-0.004
1670268774.919999,-9.206,0.184,4.6530000000000005,0.10590000000000001,0.7057,0.1631,0.035,-0.008,-0.014
1670268774.959999,-9.258000000000001,0.11,4.6370000000000005,0.1068,0.7063,0.1617,0.009000000000000001,-0.017,0.001
1670268774.999999,-9.32,0.177,4.666,0.1034,0.7081000000000001,0.1635,0.005,-0.018000000000000002,0.0
1670268775.039999,-9.327,0.194,4.7250000000000005,0.10250000000000001,0.7076,0.16490000000000002,0.032,-0.022,-0.016
1670268775.079999,-9.242,0.078,4.728,0.1058,0.7083,0.163,0.025,-0.024,-0.028
1670268775.119999,-9.282,0.177,4.73,0.10490000000000001,0.7066,0.1627,0.017,-0.018000000000000002,-0.007
