timestamp,ch1
1670354882.16,14264.168055554397
1670354882.164,14267.945500367345
1670354882.168,14266.447933488838
1670354882.1720002,14262.82695088708
1670354882.176,14263.095171820543
1670354882.18,14268.526645723183
1670354882.184,14271.655889946926
1670354882.1880002,14270.091267835054
1670354882.1920002,14266.671450933392
1670354882.196,14264.97271835479
1670354882.2,14263.899834620934
1670354882.204,14267.051430589132
1670354882.2080002,14269.130142823476
1670354882.2120001,14262.558729953615
1670354882.216,14258.691878162846
1670354882.22,14259.20596828532
1670354882.224,14265.129180565977
1670354882.2280002,14267.319651522595
1670354882.232,14266.447933488838
1670354882.236,14262.9163578649
1670354882.24,14265.665622432904
1670354882.244,14269.264253290208
1670354882.248,14266.53734046666
1670354882.252,14259.764761896702
1670354882.256,14256.076724061577
1670354882.26,14256.881386861967
1670354882.264,14261.508197964216
1670354882.2680001,14261.798770642135
1670354882.272,14260.591776441548
1670354882.276,14258.736581651758
1670354882.28,14259.63065142997
1670354882.284,14260.122389807986
1670354882.288,14261.999936342232
1670354882.292,14261.06116307511
1670354882.296,14260.994107841743
1670354882.3,14260.457665974816
1670354882.304,14260.815293886102
1670354882.308,14265.084477077065
1670354882.312,14262.357564253518
1670354882.316,14260.323555508085
1670354882.32,14258.960099096312
1670354882.324,14262.737543909258
1670354882.3279998,14268.459590489816
1670354882.332,14268.593700956548
1670354882.336,14265.598567199537
1670354882.34,14262.49167472025
1670354882.3439999,14258.468360718294
1670354882.348,14255.696744405835
1670354882.352,14256.523758950683
1670354882.356,14255.696744405835
1670354882.36,14260.100038063532
1670354882.3639998,14267.63257594497
1670354882.368,14269.286605034662
1670354882.372,14263.63161368747
1670354882.376,14259.63065142997
1670354882.3799999,14257.417828728894
1670354882.3839998,14262.849302631534
1670354882.388,14261.843474131045
1670354882.392,14259.63065142997
1670354882.396,14257.686049662358
1670354882.4,14255.987317083755
1670354882.404,14257.306070006618
1670354882.408,14265.352698010529
1670354882.4120002,14265.464456732805
1670354882.4160001,14262.178750297875
1670354882.42,14259.876520618978
