timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670354882.16,-9.382,-0.023,4.383,-0.6494,-0.3798,0.3759,0.013000000000000001,0.023,-0.051000000000000004
1670354882.2,-9.382,-0.076,4.37,-0.6524,-0.37920000000000004,0.3733,0.014,0.019,-0.051000000000000004
1670354882.24,-9.411,-0.047,4.366,-0.6519,-0.3773,0.3753,0.02,0.008,-0.052000000000000005
1670354882.28,-9.392,-0.068,4.388,-0.6528,-0.3803,0.37520000000000003,0.024,0.006,-0.058
1670354882.32,-9.405,-0.07100000000000001,4.453,-0.6494,-0.3816,0.3739,0.009000000000000001,0.014,-0.055
1670354882.36,-9.415000000000001,-0.08600000000000001,4.39,-0.6507000000000001,-0.37820000000000004,0.374,0.003,0.016,-0.052000000000000005
1670354882.4,-9.392,-0.036000000000000004,4.424,-0.6504,-0.3791,0.3733,0.006,0.017,-0.048
1670354882.44,-9.403,-0.045,4.4190000000000005,-0.649,-0.3806,0.3781,0.014,0.027,-0.055
1670354882.48,-9.436,-0.053,4.428,-0.6519,-0.3776,0.3723,0.009000000000000001,0.022,-0.053
1670354882.52,-9.381,-0.048,4.442,-0.6494,-0.3769,0.3719,0.007,0.019,-0.047
1670354882.559999,-9.34,-0.077,4.378,-0.6493,-0.3788,0.37610000000000005,0.004,0.017,-0.049
1670354882.599999,-9.381,-0.034,4.452,-0.652,-0.38020000000000004,0.3723,0.003,0.011,-0.039
1670354882.639999,-9.476,-0.029,4.508,-0.649,-0.37920000000000004,0.37270000000000003,0.026000000000000002,0.017,-0.046
1670354882.6799989,-9.368,-0.03,4.409,-0.6504,-0.379,0.37560000000000004,0.024,0.015,-0.057
1670354882.719999,-9.399000000000001,-0.084,4.39,-0.6544,-0.3819,0.375,0.013000000000000001,0.02,-0.05
1670354882.759999,-9.416,-0.039,4.432,-0.653,-0.3814,0.3734,-0.007,0.017,-0.045
1670354882.799999,-9.409,-0.025,4.455,-0.6493,-0.3794,0.3774,-0.003,0.019,-0.053
1670354882.839999,-9.425,-0.063,4.448,-0.6519,-0.3799,0.3738,0.003,0.026000000000000002,-0.058
1670354882.879999,-9.345,-0.058,4.4590000000000005,-0.6513,-0.3781,0.37720000000000004,-0.008,0.026000000000000002,-0.054
1670354882.919999,-9.445,-0.082,4.433,-0.6523,-0.3765,0.3669,-0.002,0.033,-0.046
1670354882.959999,-9.421,-0.005,4.397,-0.6585000000000001,-0.38430000000000003,0.3841,0.009000000000000001,0.025,-0.047
1670354882.999999,-9.421,-0.005,4.398,-0.6585000000000001,-0.38430000000000003,0.38780000000000003,0.015,0.024,-0.044
1670354883.039999,-9.388,-0.022,4.398,-0.6544,-0.37920000000000004,0.38780000000000003,0.009000000000000001,0.021,-0.048
1670354883.079999,-9.388,-0.053,4.384,-0.6514,-0.3768,0.35600000000000004,0.015,0.003,-0.055
1670354883.119999,-9.438,-0.005,4.422,-0.653,-0.3783,0.37920000000000004,0.024,0.005,-0.064
1670354883.159999,-9.426,-0.07100000000000001,4.415,-0.6545000000000001,-0.3809,0.3977,0.002,0.005,-0.056
1670354883.199999,-9.389,-0.065,4.4110000000000005,-0.6534,-0.38020000000000004,0.3783,-0.01,0.012,-0.049
1670354883.239999,-9.395,-0.052000000000000005,4.4110000000000005,-0.6493,-0.37920000000000004,0.37470000000000003,-0.001,0.018000000000000002,-0.047
1670354883.279999,-9.4,-0.032,4.44,-0.6491,-0.3773,0.37220000000000003,0.008,0.021,-0.057
1670354883.319999,-9.367,-0.037,4.415,-0.6502,-0.3784,0.3755,0.009000000000000001,0.027,-0.053
1670354883.359999,-9.411,-0.079,4.44,-0.6502,-0.3791,0.37770000000000004,0.009000000000000001,0.028,-0.049
