timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670356333.08,-9.3,0.08,4.687,-0.6487,-0.3884,0.3551,-0.001,0.017,-0.045
1670356333.12,-9.347,-0.049,4.618,-0.6541,-0.3935,0.35700000000000004,0.003,0.035,-0.062
1670356333.16,-9.293000000000001,0.028,4.597,-0.6513,-0.39030000000000004,0.3547,-0.007,0.037,-0.059000000000000004
1670356333.2,-9.279,-0.013000000000000001,4.5920000000000005,-0.6496000000000001,-0.389,0.3548,-0.015,0.02,-0.043000000000000003
1670356333.24,-9.337,0.047,4.63,-0.6537000000000001,-0.3921,0.3528,-0.003,0.019,-0.06
1670356333.28,-9.336,0.048,4.624,-0.6469,-0.391,0.3579,0.017,0.012,-0.065
1670356333.32,-9.267,-0.09,4.643,-0.6493,-0.391,0.35300000000000004,-0.003,0.01,-0.06
1670356333.36,-9.303,0.024,4.638,-0.6483,-0.3927,0.3541,-0.007,0.006,-0.042
1670356333.4,-9.331,-0.062,4.634,-0.6454000000000001,-0.3912,0.3557,0.003,0.02,-0.053
1670356333.44,-9.265,0.027,4.613,-0.6478,-0.39490000000000003,0.3563,0.007,0.017,-0.062
1670356333.48,-9.26,-0.007,4.652,-0.6487,-0.39130000000000004,0.35760000000000003,0.003,0.01,-0.049
1670356333.52,-9.292,-0.003,4.628,-0.6521,-0.39080000000000004,0.36160000000000003,0.012,0.012,-0.053
1670356333.559999,-9.339,-0.014,4.6690000000000005,-0.6498,-0.3932,0.3561,0.013000000000000001,0.013000000000000001,-0.058
1670356333.599999,-9.305,-0.023,4.643,-0.649,-0.391,0.35900000000000004,0.005,0.019,-0.056
1670356333.639999,-9.316,-0.028,4.624,-0.6467,-0.3916,0.35650000000000004,-0.003,0.025,-0.042
1670356333.6799989,-9.332,-0.005,4.603,-0.6493,-0.38970000000000005,0.3582,-0.005,0.025,-0.045
1670356333.719999,-9.326,0.011,4.6450000000000005,-0.6513,-0.391,0.35660000000000003,0.002,0.031,-0.05
1670356333.759999,-9.317,-0.028,4.612,-0.6479,-0.3905,0.3549,0.005,0.027,-0.052000000000000005
1670356333.799999,-9.31,-0.004,4.583,-0.6505000000000001,-0.3934,0.3552,-0.001,0.025,-0.055
1670356333.839999,-9.308,-0.01,4.624,-0.6488,-0.3902,0.35760000000000003,-0.002,0.026000000000000002,-0.06
1670356333.879999,-9.33,-0.012,4.631,-0.6482,-0.39030000000000004,0.3546,0.004,0.021,-0.051000000000000004
1670356333.919999,-9.318,0.007,4.61,-0.6473,-0.39380000000000004,0.3551,0.014,0.018000000000000002,-0.054
1670356333.959999,-9.284,-0.026000000000000002,4.599,-0.6476000000000001,-0.3894,0.3548,0.003,0.014,-0.052000000000000005
1670356333.999999,-9.367,-0.01,4.666,-0.6457,-0.3902,0.3557,0.003,0.012,-0.049
1670356334.039999,-9.383000000000001,-0.022,4.643,-0.6532,-0.39,0.3603,0.013000000000000001,0.028,-0.056
1670356334.079999,-9.284,-0.012,4.623,-0.647,-0.39180000000000004,0.35700000000000004,0.002,0.03,-0.054
1670356334.119999,-9.294,-0.028,4.575,-0.6466000000000001,-0.387,0.3542,-0.008,0.016,-0.046
1670356334.159999,-9.329,0.011,4.619,-0.6468,-0.392,0.35650000000000004,-0.001,0.013000000000000001,-0.047
1670356334.199999,-9.323,0.008,4.623,-0.6595000000000001,-0.392,0.3568,0.009000000000000001,0.016,-0.063
1670356334.239999,-9.278,-0.076,4.631,-0.6502,-0.3926,0.3577,0.009000000000000001,0.017,-0.057
1670356334.279999,-9.272,-0.002,4.633,-0.6502,-0.3922,0.33530000000000004,-0.012,0.019,-0.052000000000000005
1670356334.319999,-9.272,-0.029,4.597,-0.6502,-0.3907,0.38770000000000004,0.012,0.012,-0.043000000000000003
1670356334.359999,-9.362,-0.029,4.624,-0.6517000000000001,-0.3907,0.38770000000000004,0.012,0.024,-0.053
1670356334.399999,-9.321,0.031,4.624,-0.6549,-0.3915,0.3573,0.018000000000000002,0.024,-0.05
1670356334.439999,-9.265,-0.026000000000000002,4.631,-0.6502,-0.3901,0.3537,0.009000000000000001,0.015,-0.042
1670356334.479999,-9.32,-0.004,4.605,-0.6481,-0.39280000000000004,0.3549,0.009000000000000001,0.011,-0.048
1670356334.519999,-9.357,0.001,4.611,-0.6463,-0.3886,0.3679,0.006,0.009000000000000001,-0.061
1670356334.559999,-9.329,-0.042,4.64,-0.6469,-0.3916,0.3687,-0.004,0.014,-0.049
1670356334.599998,-9.317,-0.018000000000000002,4.6370000000000005,-0.6465000000000001,-0.3905,0.3541,-0.002,0.018000000000000002,-0.049
1670356334.639998,-9.327,-0.004,4.62,-0.6594,-0.3915,0.35500000000000004,0.01,0.018000000000000002,-0.051000000000000004
1670356334.679998,-9.309000000000001,-0.002,4.6000000000000005,-0.6473,-0.38970000000000005,0.3546,0.003,0.025,-0.049
1670356334.719998,-9.311,-0.038,4.678,-0.6518,-0.3925,0.36000000000000004,0.001,0.025,-0.048
1670356334.759998,-9.325000000000001,0.002,4.63,-0.6484,-0.3914,0.35400000000000004,0.002,0.014,-0.05
1670356334.799998,-9.329,-0.02,4.6000000000000005,-0.6579,-0.39540000000000003,0.3643,0.006,0.014,-0.053
1670356334.839998,-9.339,-0.006,4.611,-0.6486000000000001,-0.39030000000000004,0.3548,0.01,0.014,-0.053
1670356334.879998,-9.311,0.0,4.615,-0.6498,-0.3907,0.3587,0.015,0.018000000000000002,-0.056
1670356334.919998,-9.283,-0.059000000000000004,4.636,-0.6482,-0.3906,0.3573,0.003,0.015,-0.048
1670356334.959998,-9.368,0.001,4.666,-0.6486000000000001,-0.3935,0.3634,0.006,0.023,-0.041
1670356334.999998,-9.4,0.056,4.642,-0.6474000000000001,-0.39130000000000004,0.3538,0.009000000000000001,0.025,-0.061
1670356335.039998,-9.303,-0.017,4.602,-0.6464000000000001,-0.3879,0.35900000000000004,0.005,0.025,-0.064
1670356335.079998,-9.287,-0.053,4.5920000000000005,-0.6456000000000001,-0.3905,0.3588,-0.004,0.014,-0.046
1670356335.119998,-9.305,0.016,4.642,-0.648,-0.3925,0.3548,-0.004,0.018000000000000002,-0.057
1670356335.159998,-9.341000000000001,0.017,4.675,-0.6489,-0.3902,0.3567,0.013000000000000001,0.013000000000000001,-0.058
1670356335.199998,-9.309000000000001,-0.033,4.646,-0.6472,-0.39030000000000004,0.3577,0.015,0.017,-0.063
1670356335.239998,-9.319,-0.048,4.603,-0.6505000000000001,-0.39080000000000004,0.3574,-0.004,0.012,-0.044
