mean_14,var_14,mean_48,var_48,skew_48,kurt_48,mean_812,var_812,skew_812,kurt_812,var_1325,kurt_1325,mean_2545,var_2545,skew_2545,kurt_2545,band_pwr_812,white_mean,lowpassed_peak_to_peak_y,lowpassed_peak_to_peak_x,classes
-0.0161329316502165,5.79408514556163,0.0101752209143639,1.7569858628410313,0.2698456027728145,3.221240886012444,0.0118872573334588,1.1978102833888171,0.0879064135373188,2.6278045785852706,2.065414211867467,3.6576427928103135,-0.0009674581695391,0.80612261186456,-0.0200284709049209,3.050540316335705,0.3455163041075562,0.0040027891751109,24.5021904481491,-138.0,1
-0.0001944953920819,5.81620406658896,-0.0056051738051841,3.04845486373246,0.0599048609401879,3.353917083067248,-0.0008006163478376,2.28166858771048,-0.042711231669781,3.21773133222856,2.4420434459119007,4.736375525505625,0.0010362600425375,0.8398882075524228,-0.0536960122042685,3.3257742180180205,0.7821604437319969,0.031426591233776,47.70015341878721,-433.0,1
0.0178100140685419,18.75050485954567,0.0007049414940819,2.3732107323835643,0.1479467489742515,3.1221526763360514,0.0064789202127077,1.293698495499754,-0.0937874307970804,3.039688916938204,2.530488348633713,3.537359608043147,0.0010235679108847,0.7297246282850112,-0.0931401840518583,3.5304229801738773,4.481465302490985,0.3129114792477913,258.24688123396805,963.0,1
0.0181200615710356,29.233470730920445,-0.00734389577594,1.7573835257010098,0.159050857690608,3.3875532796313643,0.0010347190676233,1.33976105999962,0.0657495483943344,2.7199715337405035,2.4984288445575595,3.2815671445644123,0.0008847806052662,0.8103875852995719,-0.0133428584782671,3.468086942175475,3.223936109946162,0.1244657629967829,197.3505808238733,999.0,1
-0.012610482474096,11.592876721080142,-0.0068277503813723,3.6295513751455455,0.2971144030245393,4.607096688839301,-0.0028984402708025,2.6282848871279465,-0.0166951689758501,3.6445619993999534,3.385636896964518,3.3954074641214533,-0.0009435107750119,0.7225199172282194,-0.0071039601331545,3.115343521719419,3.857853822079824,0.2509026707993261,214.44977773109105,999.0,1
0.0267015700089788,15.54245331912713,-0.000290944402966,2.4634333416156924,-0.2747680783993909,4.1692575994192485,-0.0001898556430665,1.7313768782897168,-0.0385686310076623,3.226302912521708,2.8406569595829,3.653183940309993,0.0005383602889884,0.8982268160974389,-0.0496561034444131,2.854567611176748,3.755923660269736,0.1994768553262184,210.2011933060589,999.0,1
0.0437053005326795,7.90802896633439,0.0161174165993884,2.1118846054132527,0.0146592898069835,2.8182550329879485,-0.0105598460829826,1.0574215129679978,0.1362693860093666,3.235022370964869,2.0588130428413534,4.465679257016343,-0.0013539772950256,0.8955217299284104,0.0059530837130319,2.8604907188581707,2.5822926823682915,0.1098340270280564,186.35501697134603,977.0,1
-0.0780877041280982,16.1455937959421,-0.0126287584626573,3.469049083209345,0.0298448192066298,2.7631806612256784,0.022990053197359,5.573922917836502,-0.0300160983977,3.300403875439899,3.159976953068183,4.177080300452509,-0.0009826850974038,0.8824872269347168,-0.0240398208047159,3.122040797155275,2.343618402283848,0.0299513724752241,77.22063197191244,432.0,1
-0.1068425747015043,20.07260448924156,-0.0200373338480432,8.647147817300112,-0.0395937338420438,4.9249805076790105,0.0014285701023764,12.633190032226596,-0.045580445154842,5.931768155467604,4.382819912761006,3.879853739219796,0.0017593684110517,0.815568914715614,0.0511780662991621,3.2037063979317923,5.065303202617352,0.0113923615499945,134.9915597112096,758.0,1
0.128620310830602,13.997603072591597,-0.0115333721871705,2.262023408691892,0.1149527477112018,2.399108405717828,-0.0094556669540961,1.8612667040416089,0.0651136222306939,3.689100133721095,3.1462749377157824,4.0298314488107305,-0.0005465961931392,0.9024441628174018,0.0088496373492697,3.1416897280181804,3.140374366190037,0.1587537077980822,178.85416343792917,999.0,1
-0.0314443725919566,9.22525453627655,0.0108273610312883,2.523193411302632,0.1209185046746023,3.2483396974324923,0.0004331189908216,1.3439584666484656,0.1218926224920378,3.0749831264172087,2.642973989021869,3.328285717266636,0.0008596416384315,0.8516511201395659,-0.0144262039243739,4.0058988011714405,1.831177688113325,0.1660525502068646,168.46395909023158,927.0,1
-0.0252207668533264,4.56943036211734,0.0061957505745681,1.6776563664896558,-0.0421456730627174,2.8935852917793894,0.0012010893929623,0.9517409560538748,-0.0024744861253909,3.1266894876605225,2.2446943750412056,3.623722834456804,0.0003300147469101,0.9358226893879812,0.0363935264684483,2.947860125404957,0.3021497786451584,0.0125665387870954,25.317501297508432,808.0,1
-0.0515487997093676,8.537295485048972,-0.0085953717562477,2.895182191017091,-0.0187919997670125,3.004105624251443,0.0022168024574196,1.0388048496723796,0.1617152270363076,2.842677630184039,2.767041208088758,3.8233802868602376,0.0010404391102715,1.1319896784483665,-0.0176245135268172,3.120579166449024,0.3672418065455298,0.0109499627812469,39.50499476283694,759.0,1
0.0479001046179614,4.357277763925451,-0.004152950354027,2.14626391331586,0.0565854245523743,2.777632257096577,-0.0086457379658031,1.1812967658315197,0.0812871863418224,3.398773653639122,2.2703420267568246,4.777068562112979,-0.0003767785500131,1.0300164374846577,-0.0112640091801381,3.6076669655037614,0.2629161969436886,0.0521316815282431,33.1745220111494,382.0,1
0.0902169261421892,8.531359221271462,0.0025700100583991,5.0321276691229695,0.2906171253328491,3.860369646274888,-0.0099610821807934,5.193415596330183,0.069696796527843,4.077323193364747,3.2633951250697297,3.375472885023929,0.0006569928231773,0.9681237575718984,-0.0030538892128557,3.006144627061873,1.7297260813017137,0.0089642573421091,32.36400160570058,-19.0,1
0.0433105959004792,5.994223720752033,0.0246975135288027,3.2256951244214096,0.1471976693715991,2.627330278357681,0.0076156981763276,3.9626345251613833,-0.0444612197693567,5.808469841107955,2.265845121909552,3.253986983943904,-0.0004538072924907,0.9211520861198824,-0.0238908699491343,3.5316042039413693,1.3442835220758755,0.0449043904110054,31.4724871519313,532.0,1
-0.0510189838077694,8.521512678829971,-0.0104484890410859,3.519929128680612,-0.1062920464731353,2.393104347131054,-0.0024209091507219,1.8955444726479616,0.0738603651906837,7.161024585600962,2.5047472155239645,4.376590791007672,0.0020701869809276,0.8414638605665339,-0.0057296486732446,2.878071703664016,0.5768838160935332,0.0127798882857198,30.773488892891883,359.0,1
0.0274448005097999,6.488616396275637,0.0173285171029072,3.0169204523325432,0.2482273904028945,3.796957002080762,-0.0009208785182094,2.5438256421111127,-0.0188743377608204,5.27519424295856,2.482296820323284,5.024613668590739,0.0004271396674518,0.7353041094191927,-0.02576278955096,3.298162080826998,0.8387945354215269,0.0191302381118639,30.851646129286973,-590.0,1
-0.0458616922564014,9.050927445872292,-0.0078491459564611,1.6889425145341224,-0.096812264580896,2.336485605088064,0.0051515610709242,1.3265984445487942,0.0192506749672245,3.0546086244194024,1.9126588016055817,3.6536507958306967,-0.000778428469355,0.8960538314799558,0.003919874381138,3.2299672765982246,0.4316227715004129,0.0172778944166102,31.15603221476803,392.0,1
-0.0244939010762578,5.82916060416207,-0.0089334216559183,2.841827023042644,-0.0822408166679761,2.9642634710279485,-0.0011544003570176,1.2616207181238992,0.0175152417869791,3.0554118343114745,2.301365497825144,4.232772868175759,-0.0005961704624459,0.8875809584058557,-0.0349094668927451,3.094418298074144,0.3766933838973762,0.0034274981222907,37.72556830720387,971.0,1
-0.028736636670447,6.458743091984288,0.0012478024556665,1.6320574434156367,0.1092096098493882,2.631201499772663,-0.0058630705397315,1.1991346226059572,0.0631943524668275,2.7203445504640364,1.9414588552588523,4.908754684649424,-0.0005271749799128,0.549468596302594,-0.1293933735486908,2.9001253746432734,0.6737898087904295,0.0316881117606795,61.69894566161997,904.0,1
-0.0781070176549272,8.818780388429703,-0.0043057087801926,3.1685967521462,0.2631793218458013,3.729975927347698,-0.0102446746587275,1.0257862449685848,0.1739665007553757,2.624849354320388,1.9418723998238665,4.909903514180564,7.298843451175463e-05,0.6726269729542437,-0.0291358164133829,3.1148811761126667,0.6204377646003045,0.0503064549211087,75.63259424738303,754.0,1
0.0756672202118596,8.311935280352873,-0.0150809821638544,2.1192602307700428,-0.1717540430831435,2.924761752193023,0.0092373852278542,1.195048367402514,-0.0616875994837423,3.353041365745007,2.2887201025651867,4.60580210643181,-0.0004670033145573,0.634802600171543,-0.0409536021860007,3.4118784745306545,0.7537853233040457,0.0348238055868054,81.81988743551466,987.0,1
0.1332927844880598,10.433227547644854,0.0305046771744589,2.6163762276095293,0.0528255534266667,2.590058074161919,-0.0140389260160313,5.248339352988405,0.0111607781848489,5.24802361865661,3.432663017586334,4.211706324570345,0.0011454473382912,0.6727439953429445,-0.0491781940979408,3.101780018272699,1.8876661361507407,0.0036140452537704,65.21138212324763,725.0,1
-0.0254887166911499,8.708440523547182,-0.00150146585899,2.8024018452758908,-0.1620036067103922,2.803468569594359,0.0020109016931624,1.4033159635066788,0.0417111526006734,2.9098344637783606,2.1030338671680973,4.851977285722193,0.0003251519574302,0.772215820272828,-0.0080758095294602,3.048593236539313,0.570312072753965,0.0740383193332089,49.85255180244906,810.0,1
-0.0526323643783055,8.995069421981539,0.0202924808551188,2.547991710312352,0.0613376775848605,3.0179083220416607,0.0076701131083947,2.0224814869059755,0.0224947494385329,3.8068027620166127,2.280070553234945,4.297029939144604,-0.0001334515152904,0.6466944773744697,-0.0250595912335733,3.218573887354128,0.7183267750757728,0.0614489731050623,78.0585688870922,896.0,1
-0.0159585506408763,7.1562639937132495,0.0148227831374851,1.509005684512953,0.1024078397524717,2.9896466719909043,0.011504675286391,1.1611328940429415,0.0283924875005262,3.8209786069644265,2.225426902045303,8.269211682775213,0.000183009739366,0.6219916683841739,-0.068189026461268,3.3916402083607293,0.6140661819516274,0.0207947912339282,73.17636663656785,839.0,1
0.0097659809894536,6.6977338229103465,0.0020757246485946,1.9705828350326164,0.11001075631783,3.0858081781632007,0.0107948462867659,1.109249614453646,0.0190610473996604,2.981324019154736,1.764159942070693,7.285037424177944,9.997790300028786e-06,0.622069216361567,-0.0313982550378193,3.16713465838063,1.538700402942114,0.0774695539665699,149.681342376075,995.0,1
0.0855870814079646,10.267520077526548,0.0315200957631391,4.400582328495624,0.0310911795862797,3.609506261634467,0.0002556377579282,5.011903275669208,-0.0107211773922567,3.1736566224165927,1.9621212895478628,4.51977052470142,6.693938512716734e-05,0.6037849845347804,-0.0260269990226232,3.307847306491754,1.85981462124526,0.0274682975007403,60.72387239936628,-985.0,1
0.080422554762373,3.483477781764509,0.0055179401286798,1.480944718888528,-0.0241753010289096,3.0697422189292247,0.0121733944633272,0.6964381443730852,0.1192200949382064,2.7067971847412102,2.0972176434305285,3.4982178882374133,-0.0007575190662814,1.0331765084506823,0.0048787979755595,3.4448690070275387,0.1956402444440975,0.006918265028281,18.426829248615302,-421.0,1
0.2592338213833344,11.391088516142812,0.0474783826905754,3.9468655749508073,0.0617099015670822,5.678193282723547,-0.0038643882931819,1.9649110451625256,0.1610384883932878,4.154459405117251,3.709751616695043,5.108010670644656,0.0036268457163341,3.1288001076411627,0.0223564842453631,9.604190165895467,0.5998655092840406,0.0111289988537324,33.61580637910717,839.0,1
0.0968756789081697,10.383382089920133,-0.0056858897471249,4.845978638078982,0.0530770994668622,3.4586342140143485,-0.0122001350551585,8.529344809967501,0.0433416074461277,4.919559229269964,3.5643494101953173,4.790913515059967,-0.0010918631395408,0.6441030665421492,-0.0668469427605155,3.1475047977255706,2.9853415417198894,0.0196467355307425,33.5892706497861,669.0,1
0.0552156749775739,12.660650386719963,0.0101155922430508,2.9522472049481485,-0.0656169349466286,2.377996931298302,0.0043635695147205,1.982584873456676,0.0176733527390012,3.219802786923572,1.9719691263248649,3.4124928447341194,-0.0011672528310619,0.569300739009573,-0.0297602474083602,2.966470983896488,0.5002909211542264,0.0313905369613227,34.04796734387394,388.0,1
0.0192670425732676,7.123238429978866,-0.0214576153583804,2.2629717290699807,-0.0180594184719675,2.6423064803646423,0.0037596179240468,1.0924724216378146,0.0020939014218308,3.254484532602844,1.7720107878864595,3.34552918615718,-0.0005332561969652,0.623285570606135,0.0186718499331036,3.212090198010683,0.4651246926711511,0.0497209475089277,40.15468754004789,518.0,1
0.0808533222203697,5.134295312305754,0.0127189169901312,2.717285106072517,-0.2508169868326239,3.1032286119542336,0.0010474705651083,1.695568223787578,0.0202189405988243,4.276931364623577,1.7617331411308756,3.599841404403128,0.0001189773904363,0.7862633235691533,-0.0077826739731589,3.1068219678397,0.5091202093051661,0.0881857373221388,24.961869515471825,546.0,1
-0.0233978208967225,5.009714004809038,0.0303232092811688,2.058382889502801,-0.1935594635451368,3.3503212498195523,-0.0058263077500831,1.6893856076270437,0.0024241289249298,5.1436381571600585,2.0355119119400653,4.694202705775121,0.0001179746908085,0.7571447379006938,-0.028350801025531,3.702709256325214,0.6004788594126323,0.020444749799075,22.52272676280469,-475.0,1
-0.0453130049021893,4.010981120886446,-0.020565869400589,1.8727258714313564,0.249848799715384,2.7898537005641213,-0.0034571452618965,0.8857285721431762,-0.0333815982388459,3.195947183729883,1.7450267234268857,3.776709830178945,-7.110779082753637e-05,0.7469336335868472,-0.0199562122227384,2.7323790433453827,0.2481163727079877,0.0282092862481402,20.69587972180635,-343.0,1
-0.0663819022278031,6.591300437806094,0.0029659282442032,2.073721736222341,-0.0779876323606421,2.962749555262846,0.0007420364641235,1.1745021059839913,-0.0169179789596709,4.041198430194221,2.239413802251571,4.317338644359447,-0.0006497222618062,0.5532884503581947,-0.0003185219207486,2.70880757466146,0.3566709957769118,0.0181485781911376,33.37970496229179,669.0,1
0.0056180662889845,5.354995134759506,0.0262546270361522,2.405598958031739,-0.0188597360348343,3.487913166962949,0.0311777451890566,1.3318358783941175,0.124984845432285,3.441795818401185,2.05261083571153,3.8643187143930526,0.0003514762545902,0.9928134379953624,-0.0182440222117084,3.2584971684071062,0.3174569934956017,0.0243999548990705,31.49689710678313,544.0,1
0.0551584314012797,7.583303361547978,0.0161604382753324,2.107457530651118,-0.0583124478880322,2.834302349332705,0.0058300524079027,1.1742147474548696,-0.0191134058000904,3.500938170180948,2.639700202621761,3.246056950459117,-0.0013382374276848,1.0308404401695817,0.0003531528443859,3.2314066776887542,0.315531081204208,0.0036623830082092,41.612869158442486,722.0,1
0.0660002108632522,7.0876122237525525,-0.0043823242042762,3.257861214976232,0.1364418031925147,3.2549310200959813,0.0130602104929094,1.7296753330416286,-0.0368474043466948,3.357437609508682,2.640714946340052,4.6097544903318655,-0.0001807438938071,0.8509870692147036,-0.037668796716704,3.0351928556730505,0.5204745988607613,0.0009936453511347,24.51002173403657,-190.0,1
-0.0149793176071021,4.746029401614063,-0.0143513422746868,2.7017198080235163,0.0299371694368913,4.166921827661363,0.0034995542552778,1.808467771993824,0.0288891726179002,2.9466068270264016,2.208696455123139,4.981475234092232,-0.0009792188608281,0.8346684154009565,-0.0413862858578017,4.36696857575585,0.4771459129642446,0.0191494353790481,31.69776826407584,-507.0,1
-0.0131848771626198,4.187256627739479,0.0027020805728477,1.583297718926884,-0.0262357846178707,3.532174009643517,0.001501934812102,1.4555342300931955,0.0520087713673473,3.669065868097527,2.157403203856539,4.462145687744396,-0.0009315753045319,0.7913855855170469,0.0030985061724504,3.8225356722995096,0.4604753460351422,0.0087914707977303,24.684704238664768,259.0,1
0.0317719230698648,11.609109974725646,0.0026556462263485,2.878451989941691,0.048909922993167,3.412229078249517,-0.0098165574824874,0.8511018032971619,0.1103058016500798,3.5655559218792834,2.184288056575124,5.040951323053683,0.0014685161808783,0.7497562382493379,-0.0384656644014087,2.961498299303086,0.3059382163640678,0.0377203920223067,51.21360401466558,526.0,1
-0.0393717150642625,5.666837983657522,0.0037737133987026,2.1427276392998125,-0.1290416562077281,3.5606939173028134,0.0037930176248321,1.270284384784366,0.0747459371539517,2.5131722450213747,2.156365339754231,4.18948936021093,0.0001277550472856,1.0678713937854574,-0.0141614230593247,3.579497424200402,0.4056564819077781,0.0470136991369142,31.817652460967896,-409.0,1
-0.0701606102062965,3.681323582117244,-0.0193752143131215,2.584614984863433,0.1877595266552498,3.59413684977862,0.000606353653838,1.1732818539641834,0.1959521082398214,3.2877105672525966,2.475677709985643,4.396018840105054,-0.0011376933415009,0.6993629818541169,-0.0042699672584316,3.203783538157344,0.2738423818122995,0.0358088113486498,20.40878651863332,571.0,1
0.0855984841293506,5.172333336566677,0.0308287681351943,2.701876252653639,-0.1265385782335089,2.4719519049507404,-0.0010260034024528,3.016829132283906,0.0186872254401417,2.7257521768546766,2.85639300401698,3.997029339737388,-0.0002063735193445,0.8699655319136732,-0.0466226606768522,3.513156977579848,0.8587659941009851,0.089031187817105,22.153535622516472,588.0,1
0.1238516338889949,11.808125137371958,-0.0289453518454294,3.062470275200144,0.1271721043650414,3.2739748742934145,-0.0275503926104177,3.954974856159106,0.0929134724584085,3.2292805037135284,3.085027068004277,3.341091117685784,0.0003943200882421,1.1163047341607686,0.0044303106674702,2.747861424818842,1.3334503401031328,0.0761550285229533,34.900105692632714,-391.0,1
0.0363424850872903,13.42833964461537,-0.0088045206483015,2.0587675243104946,-0.0617009001790667,4.277545418815143,0.003960949143896,1.338275352744245,0.0213275635893682,4.077954551992381,2.430188837542398,4.971283635869932,0.0007930993949516,1.028924504371321,-0.0103179630178726,2.894955155169046,0.4323085926354592,0.0449356607112499,36.10811007167988,-435.0,1
-0.1159211602455377,17.964895262962827,-0.0254608973918556,3.201598605572559,0.1025017200154956,4.284815200034554,0.0009648646064052,2.2054539851664168,0.0739618176490199,3.068312475132721,2.535833424228852,4.002167804471089,0.0001873752256778,1.1644407110211077,0.0096054972481563,2.9030418693583897,0.7991297840779712,0.0795377841280149,53.90507174868772,501.0,1
0.0773183597301705,14.894310404181311,0.0211452177605068,3.113725664617644,-0.0084297765598666,4.826740084737811,0.0030297394452352,2.929441249173895,0.0203387700192979,4.005649317669197,2.659211372277453,4.485754640024432,-0.0010030146229317,1.1808847147026071,-0.0102319514747207,3.119983822189278,0.9266084830377662,0.0076599829638939,46.639668167488566,397.0,1
0.034246524547,18.883059550938537,0.0094250724022194,2.5995569544915846,0.1117131133056049,2.488678099077898,-0.0035494093783494,1.4623725735115911,0.0600702761693659,3.706821753863081,2.031967146275924,3.277829168591344,2.1601050632584773e-05,1.225166585853782,-0.0032180816659059,2.994684614641093,0.4686632039862057,0.0206085834459872,42.68583475898584,-483.0,1
-0.0070467772537309,14.0290775816413,-0.0183234333711395,3.295121339960315,0.133779098516603,3.538807062044891,-0.008939894189669,3.803504293851898,0.041559534782733,2.9138640982295976,3.4504134144776626,4.277143085655955,-0.0008992700613987,1.78953101884552,-0.0173036538131984,2.810111997906054,1.177192611385291,0.0267974507093927,47.82622952043168,-342.0,1
-0.0048636843485151,13.956673498313302,0.0218343690876566,2.7485092828692514,0.0059417463500571,3.881554819850406,0.0011372262377524,3.1493294485372663,-0.0724737201853881,6.602677796895823,3.533101249230088,3.804375629920583,-0.0003669871213992,2.0004830352784007,-0.0039532654441641,3.110798846424779,1.058917869432599,0.022682067495451,41.24432584642842,57.0,1
0.0022784556818401,13.424359468838029,0.0268989040646546,4.943159323001744,-0.2349976144015118,3.548280414955856,0.0051223288091693,2.7341045365327137,0.0668860862298754,3.299211837920815,4.104113519019862,3.9322418514309145,-0.0002467551246527,3.923006827125674,-0.0199115065464867,10.176817178665148,0.8855922025586562,0.0125344523649645,46.52125811969587,548.0,1
-0.0704659448796598,12.171661957495589,-0.0109683322533284,2.1806195047488326,0.2270619506520656,3.4004537259181067,-0.0041857207366805,0.8193385423952417,0.1717699861988257,3.154126253979079,1.8829093949564617,3.3994245914262047,-4.125136487392744e-05,0.8392014492118934,0.0040136168827952,2.48455457658157,0.2473771819802382,0.0037087286314918,28.487953619433927,184.0,1
0.0277081455670805,3.3308238180355683,-0.0086618247744511,2.306785408409961,0.0070428022394304,2.656886791401244,-0.0058705472311077,0.8877302487741544,-0.0751916136181323,2.6427931989716096,1.703605936670234,4.859225513519784,0.0001775844922026,0.687664359445462,-0.0228917183321579,3.1566669043284685,0.2768833710588728,0.0172686336773764,22.098079917719595,858.0,1
-0.1167863694669568,9.233827734776003,-0.0230824707538454,2.834500342985665,0.0099551300621023,3.04665328492367,-0.0159299450756879,7.520028321503036,-0.0052661797805219,2.593626203410059,3.4449670513032875,4.867983161342328,0.0017894490961977,0.7530600255953315,-0.0125746403813595,4.061563937783054,2.5399324339425986,0.0092794942481372,34.29760764221702,166.0,1
0.0751777151303426,6.657942283331866,0.0115246402962554,2.318531056961826,-0.0814729743804994,2.5871427938050675,0.006886352456199,3.692799000037055,-0.023228721675139,3.2297563357132333,2.1955320750016325,3.6595891603624433,-1.6611933336498908e-06,0.7591918355118137,-0.0379546925247938,3.601219882726074,1.1645646437327288,0.021931212455161,35.901181660457624,-288.0,1
-0.0029455588691395,5.890543768902837,0.0015884739189438,2.207938582475459,-0.1530089867797651,2.800521650863228,-0.0020388541547282,1.9268287473451773,0.0138016899710378,2.908714955585622,2.1523461940097413,4.156449329908496,0.0004542758828862,0.8139208380916724,-0.0143396126789342,2.945996823793138,0.6321225284056088,0.0338762589990621,38.74177003565573,763.0,1
-0.0916146645952892,7.452655856026864,0.0034671741048011,3.2307376093221,0.0611199857119552,3.391738661601752,0.0009318825457791,2.9210383598279903,0.0231933119888796,2.81578204918751,2.742069821998599,4.193939437773815,-0.0004065093764287,0.8991211637744468,-0.0240407404226806,3.251034868333244,0.9716997496310684,0.01553602326445,31.785976857393493,370.0,1
-0.0679672253262089,9.55304837600109,0.0285199593399175,2.451682818906244,0.1140290193993504,3.062378781900005,0.0022995284452127,1.522820239232801,0.1435173157695599,3.1645875454035832,1.7010103989653744,5.063933390157491,0.0010840457247047,0.7027631782661081,-0.0573329856747145,3.60005217164313,0.4711883680555875,0.0045043851968326,39.603737021221775,304.0,1
