timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670356117.08,-9.331,-0.46,4.531,-0.647,-0.3784,0.3788,-0.003,0.013000000000000001,-0.049
1670356117.12,-9.370000000000001,-0.45,4.5440000000000005,-0.6455000000000001,-0.3789,0.37720000000000004,0.004,0.009000000000000001,-0.056
1670356117.16,-9.345,-0.502,4.539,-0.6476000000000001,-0.3775,0.377,0.003,0.006,-0.064
1670356117.2,-9.346,-0.529,4.556,-0.6509,-0.37670000000000003,0.3749,-0.009000000000000001,0.008,-0.059000000000000004
1670356117.24,-9.334,-0.496,4.5520000000000005,-0.6461,-0.37420000000000003,0.37420000000000003,-0.011,0.014,-0.057
1670356117.28,-9.355,-0.49,4.527,-0.6441,-0.3758,0.3775,-0.003,0.016,-0.056
1670356117.32,-9.34,-0.506,4.54,-0.648,-0.3786,0.37770000000000004,0.0,0.02,-0.058
1670356117.36,-9.336,-0.516,4.564,-0.6474000000000001,-0.3776,0.3745,-0.001,0.02,-0.054
1670356117.4,-9.362,-0.504,4.539,-0.6467,-0.37560000000000004,0.37920000000000004,0.002,0.021,-0.057
1670356117.44,-9.354000000000001,-0.491,4.515,-0.6472,-0.3748,0.37510000000000004,0.007,0.021,-0.058
1670356117.48,-9.334,-0.537,4.553,-0.6444000000000001,-0.37560000000000004,0.3759,-0.002,0.019,-0.044
1670356117.52,-9.333,-0.509,4.54,-0.6467,-0.3725,0.3739,0.002,0.009000000000000001,-0.036000000000000004
1670356117.559999,-9.406,-0.488,4.556,-0.6471,-0.3768,0.377,0.014,0.033,-0.051000000000000004
1670356117.599999,-9.356,-0.462,4.522,-0.6446000000000001,-0.3765,0.375,0.013000000000000001,0.025,-0.061
1670356117.639999,-9.329,-0.5690000000000001,4.508,-0.6482,-0.3744,0.37520000000000003,0.0,0.025,-0.051000000000000004
1670356117.6799989,-9.339,-0.492,4.527,-0.646,-0.37460000000000004,0.376,-0.004,0.017,-0.044
1670356117.719999,-9.365,-0.491,4.567,-0.6446000000000001,-0.375,0.3728,-0.003,0.013000000000000001,-0.055
1670356117.759999,-9.34,-0.539,4.5440000000000005,-0.6445000000000001,-0.3734,0.3788,0.0,0.013000000000000001,-0.064
1670356117.799999,-9.305,-0.508,4.537,-0.6455000000000001,-0.3775,0.374,-0.004,0.011,-0.053
1670356117.839999,-9.364,-0.5700000000000001,4.491,-0.6463,-0.3749,0.37310000000000004,0.004,0.017,-0.052000000000000005
1670356117.879999,-9.373,-0.486,4.525,-0.6474000000000001,-0.3773,0.37470000000000003,0.0,0.032,-0.053
1670356117.919999,-9.338000000000001,-0.501,4.527,-0.6449,-0.376,0.3781,0.013000000000000001,0.033,-0.055
1670356117.959999,-9.314,-0.498,4.506,-0.647,-0.3744,0.37360000000000004,0.005,0.019,-0.049
1670356117.999999,-9.349,-0.551,4.5040000000000004,-0.6486000000000001,-0.37410000000000004,0.3745,0.002,0.008,-0.046
1670356118.039999,-9.369,-0.487,4.533,-0.6452,-0.3735,0.3758,0.001,0.008,-0.056
1670356118.079999,-9.338000000000001,-0.535,4.527,-0.6446000000000001,-0.3748,0.37560000000000004,0.001,0.005,-0.058
1670356118.119999,-9.394,-0.545,4.55,-0.6449,-0.37370000000000003,0.37510000000000004,-0.005,0.016,-0.049
1670356118.159999,-9.355,-0.499,4.546,-0.6441,-0.37510000000000004,0.37670000000000003,0.0,0.019,-0.047
1670356118.199999,-9.364,-0.512,4.597,-0.6481,-0.37670000000000003,0.3748,0.005,0.024,-0.057
1670356118.239999,-9.338000000000001,-0.512,4.547,-0.6447,-0.37720000000000004,0.3744,0.013000000000000001,0.027,-0.053
1670356118.279999,-9.337,-0.518,4.555,-0.6463,-0.3758,0.3735,0.014,0.015,-0.052000000000000005
1670356118.319999,-9.27,-0.547,4.543,-0.6443,-0.3764,0.3755,0.0,0.011,-0.041
1670356118.359999,-9.36,-0.496,4.545,-0.6452,-0.375,0.3763,0.0,0.012,-0.044
1670356118.399999,-9.397,-0.518,4.495,-0.6451,-0.3749,0.365,0.008,0.023,-0.054
1670356118.439999,-9.311,-0.46900000000000003,4.499,-0.6477,-0.37460000000000004,0.3831,0.014,0.018000000000000002,-0.058
1670356118.479999,-9.311,-0.534,4.497,-0.6477,-0.3738,0.3472,0.001,0.013000000000000001,-0.053
1670356118.519999,-9.302,-0.534,4.497,-0.6474000000000001,-0.3738,0.3472,0.0,0.005,-0.049
1670356118.559999,-9.372,-0.47100000000000003,4.531,-0.6477,-0.3781,0.39030000000000004,0.009000000000000001,0.003,-0.061
1670356118.599998,-9.376,-0.497,4.564,-0.6463,-0.375,0.3966,0.009000000000000001,0.006,-0.057
1670356118.639998,-9.311,-0.592,4.548,-0.646,-0.37370000000000003,0.3668,-0.009000000000000001,0.005,-0.047
1670356118.679998,-9.302,-0.483,4.609,-0.6455000000000001,-0.3745,0.3793,-0.003,0.009000000000000001,-0.043000000000000003
1670356118.719998,-9.352,-0.5640000000000001,4.5360000000000005,-0.6484,-0.3775,0.37310000000000004,0.01,0.02,-0.05
1670356118.759998,-9.333,-0.47800000000000004,4.543,-0.6436000000000001,-0.3753,0.3768,0.001,0.02,-0.039
1670356118.799998,-9.314,-0.518,4.564,-0.6465000000000001,-0.3771,0.378,0.001,0.024,-0.035
1670356118.839998,-9.347,-0.483,4.567,-0.6482,-0.3775,0.3769,0.01,0.008,-0.052000000000000005
1670356118.879998,-9.35,-0.49,4.573,-0.6476000000000001,-0.3768,0.3744,0.012,0.006,-0.058
1670356118.919998,-9.317,-0.51,4.575,-0.6463,-0.374,0.3774,0.001,0.008,-0.049
1670356118.959998,-9.36,-0.522,4.583,-0.6437,-0.3758,0.37560000000000004,-0.009000000000000001,0.006,-0.049
1670356118.999998,-9.312,-0.494,4.559,-0.6462,-0.37610000000000005,0.37570000000000003,-0.003,0.009000000000000001,-0.054
1670356119.039998,-9.342,-0.507,4.581,-0.648,-0.37720000000000004,0.3785,0.005,0.014,-0.05
1670356119.079998,-9.328,-0.517,4.588,-0.6482,-0.37360000000000004,0.3758,0.01,0.013000000000000001,-0.053
1670356119.119998,-9.294,-0.504,4.579,-0.6537000000000001,-0.3759,0.378,0.005,0.007,-0.049
1670356119.159998,-9.282,-0.522,4.625,-0.6465000000000001,-0.37570000000000003,0.375,0.003,0.008,-0.046
1670356119.199998,-9.346,-0.483,4.589,-0.6466000000000001,-0.3745,0.3795,0.02,0.009000000000000001,-0.043000000000000003
1670356119.239998,-9.35,-0.555,4.554,-0.6483,-0.3739,0.3758,0.012,0.017,-0.045
1670356119.279998,-9.254,-0.462,4.597,-0.6461,-0.3748,0.378,0.006,0.016,-0.049
1670356119.319998,-9.299,-0.499,4.548,-0.6474000000000001,-0.37470000000000003,0.3769,0.007,0.015,-0.05
1670356119.359998,-9.373,-0.509,4.619,-0.6461,-0.37620000000000003,0.3765,0.006,0.02,-0.055
1670356119.399998,-9.348,-0.492,4.616,-0.6487,-0.37610000000000005,0.3749,0.002,0.023,-0.049
1670356119.439998,-9.327,-0.5700000000000001,4.589,-0.6452,-0.3789,0.3819,-0.008,0.02,-0.053
1670356119.479998,-9.316,-0.419,4.632,-0.6479,-0.3785,0.3794,0.005,0.02,-0.054
1670356119.519998,-9.346,-0.501,4.5600000000000005,-0.6485000000000001,-0.37620000000000003,0.3781,0.012,0.026000000000000002,-0.049
1670356119.559998,-9.313,-0.504,4.597,-0.648,-0.3733,0.3765,0.015,0.026000000000000002,-0.04
1670356119.599998,-9.302,-0.484,4.5920000000000005,-0.6443,-0.37420000000000003,0.37620000000000003,0.009000000000000001,0.023,-0.04
1670356119.639997,-9.297,-0.47000000000000003,4.579,-0.6474000000000001,-0.37610000000000005,0.3739,0.021,0.014,-0.05
1670356119.679997,-9.318,-0.489,4.558,-0.6484,-0.3753,0.377,0.015,0.012,-0.056
1670356119.719997,-9.309000000000001,-0.523,4.57,-0.6478,-0.37670000000000003,0.3785,0.004,0.017,-0.052000000000000005
