timestamp,ch1,marker
1670355136.0,17672.36205009962
1670355136.004,16846.66625817612
1670355136.008,16838.932554594583
1670355136.012,16828.85191784524
1670355136.016,16825.09682477675
1670355136.02,16837.323228993802
1670355136.024,16835.311571992825
1670355136.028,16821.27467647489
1670355136.032,16823.308685220323
1670355136.036,16829.544821923355
1670355136.04,16827.980199811485
1670355136.044,16834.395150470158
1670355136.048,16836.85384236024
1670355136.052,16829.27660098989
1670355136.056,16830.550650423844
1670355136.06,16836.138586537672
1670355136.064,16830.95298182404
1670355136.068,16830.32713297929
1670355136.072,16831.154147524136
1670355136.076,16830.08126379028
1670355136.08,16831.198851013047
1670355136.0839999,16836.764435382418
1670355136.0879998,16831.221202757504
1670355136.092,16823.71101662052
1670355136.096,16829.67893239009
1670355136.1,16831.08709229077
1670355136.1039999,16821.60995264172
1670355136.108,16822.347560208746
1670355136.112,16820.60412414123
1670355136.116,16818.99479854045
1670355136.12,16819.37477819619
1670355136.1239998,16817.3184177063
1670355136.128,16816.983141539473
1670355136.132,16815.4185194276
1670355136.136,16817.251362472936
1670355136.1399999,16823.75572010943
1670355136.1439998,16825.007417798926
1670355136.148,16824.023941042895
1670355136.152,16827.04142654436
1670355136.156,16821.5205456639
1670355136.16,16837.211470271526
1670355136.164,16833.277563247393
1670355136.168,16829.43306320108
1670355136.1720002,16830.818871357307
1670355136.176,16825.47680443249
1670355136.18,16828.04725504485
1670355136.184,16830.32713297929
1670355136.1880002,16824.96271431002
1670355136.1920002,16824.80625209883
1670355136.196,16825.76737711041
1670355136.2,16828.09195853376
1670355136.204,16834.059874303326
1670355136.2080002,16829.321304478803
1670355136.2120001,16826.348522466247
1670355136.216,16826.907316077628
1670355136.22,16831.601182413244
1670355136.224,16836.585621426777
1670355136.2280002,16835.982124326485
1670355136.232,16825.007417798926
1670355136.236,16830.885926590672
1670355136.24,16835.4233307151
1670355136.244,16842.687647663075
1670355136.248,16835.870365604205
1670355136.252,16828.60604865623
1670355136.256,16830.08126379028
1670355136.26,16837.412635971625
1670355136.264,16844.073455819303
1670355136.2680001,16836.920897593605
1670355136.272,16830.99768531295
1670355136.276,16830.885926590672
1670355136.28,16838.194947027558
1670355136.284,16837.569098182812
1670355136.288,16835.17746152609
1670355136.292,16832.003513813437
1670355136.296,16829.298952734345
1670355136.3,16832.696417891555
1670355136.304,16843.782883141386
1670355136.308,16838.99960982795
1670355136.312,16830.95298182404
1670355136.316,16832.182327769082
1670355136.32,16832.472900447
1670355136.324,16843.6264209302
1670355136.3279998,16836.496214448955
1670355136.332,16828.918973078606
1670355136.336,16836.652676660142
1670355136.34,16839.848976117253
1670355136.3439999,16834.037522558872
1670355136.348,16833.925763836596
