timestamp,ch1
1670266377.4,-2335.0420397570183
1670266377.404,-2327.2636326865713
1670266377.408,-2325.341382663415
1670266377.4120002,-2323.88851927382
1670266377.4160001,-2320.535757605524
1670266377.42,-2319.865205271865
1670266377.424,-2320.9380890057196
1670266377.4280002,-2325.1849204522277
1670266377.4320002,-2323.396780895803
1670266377.436,-2324.2461471851047
1670266377.44,-2321.541586106013
1670266377.444,-2323.7767605515432
1670266377.4480002,-2327.688315831222
1670266377.4520001,-2323.463836129169
1670266377.456,-2320.535757605524
1670266377.46,-2328.962365265175
1670266377.464,-2324.8496442853984
1670266377.4680002,-2315.327801147437
1670266377.4720001,-2320.3792953943366
1670266377.476,-2322.0333244840294
1670266377.48,-2313.9419929912083
1670266377.484,-2315.730132547633
1670266377.488,-2310.07514120044
1670266377.492,-2315.238394169616
1670266377.496,-2325.2966791745043
1670266377.5,-2318.658211071278
1670266377.504,-2328.5600338649792
1670266377.5080001,-2317.987658737619
1670266377.512,-2312.377370879337
1670266377.516,-2311.1927284232056
1670266377.52,-2316.333629647926
1670266377.524,-2317.205347681683
1670266377.528,-2305.9400684762086
1670266377.532,-2314.992524980608
1670266377.536,-2309.404588866781
1670266377.54,-2307.0576556989736
1670266377.544,-2321.541586106013
1670266377.548,-2315.5289668475352
1670266377.552,-2316.288926159016
1670266377.556,-2315.9089465032753
1670266377.559999,-2305.113053931362
1670266377.563999,-2305.3589231203705
1670266377.567999,-2309.0693126999513
1670266377.571999,-2297.9157922167533
1670266377.575999,-2292.2608008695606
1670266377.579999,-2297.8040334944767
1670266377.583999,-2301.246202140594
1670266377.587999,-2306.7447312765994
1670266377.591999,-2312.377370879337
1670266377.595999,-2272.323044815427
1670266377.599999,-2282.046053653485
1670266377.603999,-2309.8069202669767
1670266377.607999,-2309.5834028224235
1670266377.611999,-2319.462873871669
1670266377.615999,-2304.9342399757197
1670266377.619999,-2294.183050892717
1670266377.6239989,-2302.207327152172
1670266377.627999,-2286.114071144351
1670266377.631999,-2275.49699252808
1670266377.635999,-2283.6553792542672
1670266377.639999,-2263.5835127334017
1670266377.6439989,-2271.473678526125
1670266377.6479988,-2278.201553607172
1670266377.651999,-2291.7467107470884
1670266377.655999,-2289.2880188570048
1670266377.659999,-2282.0684053979403
1670266377.6639988,-2279.9002861857757
1670266377.667999,-2295.6806177712224
1670266377.671999,-2290.0032746795746
1670266377.675999,-2299.4580625841695
1670266377.6799989,-2296.373521849337
1670266377.6839988,-2308.5552225774795
1670266377.687999,-2312.466777857158
1670266377.691999,-2310.41041736727
1670266377.695999,-2311.662115056767
1670266377.6999989,-2324.335554162926
1670266377.7039988,-2334.9749845236524
1670266377.707999,-2316.244222670105
1670266377.711999,-2317.7641412930657
1670266377.715999,-2337.456028158191
1670266377.719999,-2330.929318777242
1670266377.723999,-2327.1965774532055
1670266377.727999,-2326.1236937193507
1670266377.7319992,-2307.12471093234
1670266377.735999,-2260.2307510651053
1670266377.739999,-2245.6797654247007
1670266377.743999,-2262.868256910832
1670266377.7479992,-2286.7175682446446
1670266377.7519991,-2298.9439724616973
1670266377.755999,-2302.3637893633595
1670266377.759999,-2314.7466557915996
1670266377.763999,-2316.3559813923816
1670266377.7679992,-2337.5901386249234
1670266377.7719991,-2351.6717376317665
1670266377.775999,-2352.2305312431495
1670266377.779999,-2328.9400135207193
1670266377.783999,-2321.765103550566
1670266377.7879992,-2325.274327430049
1670266377.791999,-2325.5872518524234
1670266377.795999,-2332.538644378024
1670266377.799999,-2340.361754937381
1670266377.803999,-2338.8641880588757
1670266377.807999,-2351.6717376317665
1670266377.811999,-2350.598853897912
1670266377.815999,-2339.780609581543
1670266377.819999,-2348.877769574853
1670266377.823999,-2355.404478955803
1670266377.827999,-2351.3588132093923
1670266377.831999,-2350.80001959801
1670266377.835999,-2353.6163393993784
1670266377.839999,-2362.400574970314
1670266377.843999,-2359.0701650464734
1670266377.847999,-2347.693127118722
1670266377.851999,-2348.5871968969345
1670266377.855999,-2348.9895282971297
1670266377.859999,-2324.737885563122
1670266377.863999,-2306.4541585986804
1670266377.867999,-2325.430789641236
1670266377.871999,-2328.917661776264
1670266377.875999,-2330.594042610412
1670266377.879999,-2348.0954585189174
1670266377.8839989,-2346.7096503626885
1670266377.8879988,-2339.5794438814455
1670266377.891999,-2334.952632779197
1670266377.895999,-2337.6571938582892
1670266377.899999,-2338.2606909585825
1670266377.9039989,-2352.6105108988895
1670266377.907999,-2361.506505192102
1670266377.911999,-2362.6464441593225
1670266377.915999,-2367.8320488729537
1670266377.919999,-2363.875790104364
1670266377.9239988,-2371.274217519071
1670266377.927999,-2366.736813394644
1670266377.931999,-2364.166362782283
1670266377.935999,-2368.077918061962
1670266377.9399989,-2375.521048965579
1670266377.9439988,-2369.2625605180933
1670266377.947999,-2377.0186158440847
1670266377.951999,-2375.0963658209284
1670266377.955999,-2368.2567320176045
1670266377.959999,-2360.3218627359706
1670266377.963999,-2356.6561766453
1670266377.967999,-2357.8631708458865
1670266377.9719992,-2355.784458611543
1670266377.975999,-2350.509446920091
1670266377.979999,-2351.470571931669
1670266377.983999,-2364.859266860398
1670266377.9879992,-2362.557037181501
1670266377.9919991,-2365.2839500050486
1670266377.995999,-2378.0244443445736
1670266377.999999,-2373.017653586585
1670266378.003999,-2361.908836592297
1670266378.0079992,-2357.0361563010406
1670266378.0119991,-2359.271330746571
1670266378.015999,-2352.766973110077
1670266378.019999,-2346.46378117368
1670266378.023999,-2338.953595036697
1670266378.0279992,-2340.473513659658
1670266378.031999,-2337.567786880468
1670266378.035999,-2333.0974379894064
1670266378.039999,-2329.31999317646
1670266378.043999,-2323.88851927382
1670266378.047999,-2331.979850766641
1670266378.051999,-2330.638746099323
1670266378.055999,-2320.0887227164176
1670266378.059999,-2322.2344901841275
1670266378.063999,-2322.6144698398675
1670266378.0679991,-2317.4065133817808
1670266378.071999,-2305.8059580094764
1670266378.075999,-2289.0421496679965
1670266378.079999,-2287.4998793005802
1670266378.083999,-2291.88082121382
1670266378.087999,-2299.726283517633
1670266378.091999,-2309.2928301445045
1670266378.095999,-2313.964344735664
1670266378.099999,-2314.9031180027864
1670266378.103999,-2314.7690075360547
1670266378.107999,-2314.7466557915996
1670266378.111999,-2315.1936906807055
1670266378.115999,-2314.657248813778
1670266378.119999,-2302.922582974742
1670266378.1239989,-2298.1840131502167
1670266378.1279988,-2298.78751025051
1670266378.131999,-2301.0897399294067
1670266378.135999,-2293.847774725887
1670266378.139999,-2299.346303861893
1670266378.1439989,-2300.1733184067393
1670266378.147999,-2299.9050974732754
1670266378.151999,-2302.207327152172
1670266378.155999,-2304.7554260200773
1670266378.159999,-2305.537737076013
1670266378.1639988,-2297.6252195388342
1670266378.167999,-2313.8302342689317
1670266378.171999,-2322.6368215843227
1670266378.175999,-2322.0333244840294
1670266378.1799989,-2322.055676228485
1670266378.1839988,-2323.9779262516413
1670266378.187999,-2322.3015454174933
1670266378.191999,-2317.7864930375213
1670266378.195999,-2311.9750394791413
1670266378.199999,-2308.465815599658
1670266378.203999,-2319.7534465495883
1670266378.207999,-2325.8331210414317
1670266378.2119992,-2321.049847727996
1670266378.2159991,-2320.0887227164176
1670266378.219999,-2328.98471700963
1670266378.223999,-2328.5153303760685
1670266378.2279992,-2325.1849204522277
1670266378.2319992,-2324.1567402072837
1670266378.235999,-2309.136367933317
1670266378.239999,-2308.9128504887644
1670266378.243999,-2299.078082928429
1670266378.2479992,-2302.0061614520746
1670266378.2519991,-2299.1674899062505
1670266378.255999,-2307.862318499365
1670266378.259999,-2311.371542378848
1670266378.263999,-2315.685429058722
1670266378.2679992,-2308.488167344113
