timestamp,ch1,marker
1670355635.08,18898.422288706577
1670355635.0839999,18901.328015485768
1670355635.0879998,18899.11519278469
1670355635.092,18895.02482354937
1670355635.096,18889.906274069104
1670355635.1,18890.666233380583
1670355635.1039999,18898.93637882905
1670355635.108,18903.496134697933
1670355635.112,18905.68660565455
1670355635.116,18905.776012632374
1670355635.12,18901.75269863042
1670355635.1239998,18897.59527416173
1670355635.128,18898.981082317958
1670355635.132,18902.892637597637
1670355635.136,18902.959692831006
1670355635.1399999,18903.943169587037
1670355635.1439998,18905.485439954453
1670355635.148,18904.814887620796
1670355635.152,18901.97621607497
1670355635.156,18908.16764928909
1670355635.16,18913.71088191401
1670355635.164,18912.056852824313
1670355635.168,18911.386300490656
1670355635.1720002,18906.02188182138
1670355635.176,18904.323149242777
1670355635.18,18900.568056174285
1670355635.184,18902.78087887536
1670355635.1880002,18898.846971851228
1670355635.1920002,18894.510733426898
1670355635.196,18894.35427121571
1670355635.2,18900.098669540726
1670355635.204,18902.065623052793
1670355635.2080002,18900.92568408557
1670355635.2120001,18901.260960252403
1670355635.216,18901.529181185866
1670355635.22,18906.06658531029
1670355635.224,18914.202620292024
1670355635.2280002,18911.02867257937
1670355635.232,18905.12781204317
1670355635.236,18900.79157361884
1670355635.24,18903.920817842583
1670355635.244,18903.630245164662
1670355635.248,18899.65163465162
1670355635.252,18901.104498041215
1670355635.256,18898.981082317958
1670355635.26,18900.836277107748
1670355635.264,18907.251227766425
1670355635.2680001,18905.194867276536
1670355635.272,18898.86932359568
1670355635.276,18902.423250964075
1670355635.28,18907.430041722066
1670355635.284,18907.3629864887
1670355635.288,18904.07728005377
1670355635.292,18905.21721902099
1670355635.296,18904.45725970951
1670355635.3,18907.02771032187
1670355635.304,18909.620512678684
1670355635.308,18901.059794552304
1670355635.312,18896.701204383517
1670355635.316,18900.679814896564
1670355635.32,18914.26967552539
1670355635.324,18916.013111592903
1670355635.3279998,18914.403785992123
1670355635.332,18908.30175975582
1670355635.336,18902.22208526398
1670355635.34,18908.391166733643
