timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670267704.0,-9.096,-2.375,3.918,0.76,0.5689000000000001,0.0521,0.147,0.10200000000000001,-0.137
1670267704.04,-9.063,-2.454,3.93,0.7607,0.5644,0.0545,0.034,0.067,-0.16
1670267704.08,-9.084,-2.453,3.846,0.7614000000000001,0.5672,0.053500000000000006,-0.028,0.032,-0.163
1670267704.12,-9.084,-2.516,3.834,0.7574000000000001,0.5669000000000001,0.055900000000000005,-0.077,0.027,-0.164
1670267704.16,-9.096,-2.566,3.879,0.7569,0.5673,0.0543,-0.098,0.034,-0.159
1670267704.2,-9.053,-2.733,3.8080000000000003,0.7594000000000001,0.5735,0.0531,-0.117,0.036000000000000004,-0.146
1670267704.24,-9.073,-2.566,3.872,0.7571,0.5741,0.051000000000000004,-0.131,0.025,-0.083
1670267704.28,-9.102,-2.641,3.833,0.7572,0.5728,0.0488,-0.08600000000000001,0.031,-0.058
1670267704.32,-9.082,-2.583,3.931,0.7585000000000001,0.5737,0.049100000000000005,-0.043000000000000003,0.03,-0.026000000000000002
1670267704.36,-9.008000000000001,-2.555,3.83,0.7558,0.5753,0.0514,-0.023,0.022,-0.031
1670267704.4,-9.061,-2.531,3.774,0.7528,0.5724,0.051500000000000004,-0.032,0.01,-0.027
1670267704.44,-9.14,-2.453,3.88,0.755,0.5750000000000001,0.0504,-0.057,0.009000000000000001,-0.001
1670267704.48,-9.125,-2.418,3.928,0.7542,0.5736,0.0632,-0.058,0.018000000000000002,0.0
1670267704.52,-9.127,-2.362,3.898,0.7558,0.5725,0.0451,-0.061,0.021,0.005
1670267704.559999,-9.109,-2.391,3.7640000000000002,0.7558,0.5716,0.0558,-0.06,0.028,-0.005
1670267704.599999,-9.109,-2.4090000000000003,3.771,0.7573000000000001,0.5716,0.0483,-0.094,0.018000000000000002,-0.007
1670267704.639999,-9.121,-2.4090000000000003,3.85,0.7555000000000001,0.5728,0.057300000000000004,-0.125,-0.006,-0.001
1670267704.6799989,-9.161,-2.374,3.85,0.7503000000000001,0.5670000000000001,0.057300000000000004,-0.133,-0.033,-0.006
1670267704.719999,-9.13,-2.369,3.859,0.7524000000000001,0.5719000000000001,0.0511,-0.126,-0.046,-0.015
1670267704.759999,-9.077,-2.391,3.853,0.7569,0.5746,0.0275,-0.126,-0.059000000000000004,-0.034
1670267704.799999,-9.072000000000001,-2.477,3.9650000000000003,0.7541,0.5712,0.042100000000000005,-0.122,-0.069,-0.039
1670267704.839999,-9.023,-2.481,3.966,0.7525000000000001,0.5746,0.0424,-0.132,-0.056,-0.034
1670267704.879999,-9.052,-2.49,3.931,0.7542,0.5729000000000001,0.06430000000000001,-0.117,-0.018000000000000002,-0.034
1670267704.919999,-9.049,-2.513,4.041,0.7482000000000001,0.5731,0.0551,-0.091,0.005,-0.03
1670267704.959999,-9.06,-2.494,4.0120000000000005,0.7494000000000001,0.5725,0.0505,-0.085,0.028,-0.022
1670267704.999999,-9.003,-2.62,3.977,0.7546,0.5771000000000001,0.052000000000000005,-0.08700000000000001,0.029,0.012
1670267705.039999,-9.125,-2.435,3.987,0.7531,0.5738,0.049600000000000005,-0.068,0.04,0.034
1670267705.079999,-9.093,-2.466,3.977,0.7547,0.5775,0.0512,-0.046,0.05,0.011
1670267705.119999,-9.068,-2.448,3.936,0.7565000000000001,0.5780000000000001,0.05,-0.061,0.044,-0.012
1670267705.159999,-9.069,-2.493,3.883,0.7558,0.5744,0.0482,-0.09,0.016,-0.005
1670267705.199999,-9.08,-2.489,3.887,0.7538,0.5749000000000001,0.0509,-0.124,0.003,0.003
1670267705.239999,-9.121,-2.435,3.922,0.7575000000000001,0.5785,0.0489,-0.113,-0.001,-0.02
1670267705.279999,-9.109,-2.447,3.869,0.7519,0.5749000000000001,0.045200000000000004,-0.098,0.001,-0.029
1670267705.319999,-9.118,-2.497,3.9210000000000003,0.7546,0.5740000000000001,0.0505,-0.094,0.01,-0.017
1670267705.359999,-9.088000000000001,-2.5420000000000003,3.868,0.7544000000000001,0.5753,0.0507,-0.10300000000000001,0.013000000000000001,-0.009000000000000001
1670267705.399999,-9.082,-2.515,3.882,0.7533000000000001,0.5763,0.0476,-0.082,-0.003,-0.006
1670267705.439999,-9.042,-2.5100000000000002,3.8200000000000003,0.7575000000000001,0.5779000000000001,0.0465,-0.07100000000000001,-0.025,-0.016
1670267705.479999,-9.093,-2.496,3.894,0.7555000000000001,0.5760000000000001,0.0509,-0.068,-0.028,-0.022
1670267705.519999,-9.104000000000001,-2.521,3.993,0.7565000000000001,0.5755,0.0473,-0.064,-0.023,-0.017
1670267705.559999,-9.072000000000001,-2.57,3.9410000000000003,0.7552,0.5736,0.046,-0.082,-0.016,-0.015
1670267705.599998,-9.07,-2.519,3.9290000000000003,0.7577,0.5760000000000001,0.0488,-0.08,0.0,-0.003
1670267705.639998,-9.074,-2.521,4.023,0.7572,0.5775,0.046700000000000005,-0.078,0.014,0.009000000000000001
1670267705.679998,-9.082,-2.49,3.9290000000000003,0.7551,0.5753,0.046200000000000005,-0.068,0.034,-0.004
