timestamp,ch1
1670264231.08,-18338.95812499024
1670264231.0839999,-18345.708351815745
1670264231.0879998,-18343.11554945893
1670264231.092,-18342.556755847545
1670264231.096,-18341.796796536066
1670264231.1,-18345.57424134901
1670264231.1039999,-18360.14757873387
1670264231.108,-18368.060096271052
1670264231.112,-18358.20297696626
1670264231.116,-18351.609212351945
1670264231.12,-18345.618944837923
1670264231.1239998,-18349.083465228494
1670264231.128,-18353.062075741538
1670264231.132,-18354.91727053133
1670264231.136,-18352.235061196694
1670264231.1399999,-18351.11747397393
1670264231.1439998,-18352.615040852434
1670264231.148,-18349.083465228494
1670264231.152,-18349.86577628443
1670264231.156,-18350.31281117354
1670264231.16,-18349.64225883988
1670264231.164,-18352.793854808075
1670264231.168,-18349.91047977334
1670264231.1720002,-18338.756959290142
1670264231.176,-18338.421683123313
1670264231.18,-18341.215651180228
1670264231.184,-18344.59076459298
1670264231.1880002,-18343.450825625758
1670264231.1920002,-18342.82497678101
1670264231.196,-18337.862889511933
1670264231.2,-18346.848290782964
1670264231.204,-18346.289497171583
1670264231.2080002,-18340.522747102113
1670264231.2120001,-18340.500395357656
1670264231.216,-18340.925078502307
1670264231.22,-18343.96491574823
1670264231.224,-18341.39446513587
1670264231.2280002,-18337.281744156095
1670264231.232,-18333.14667143186
1670264231.236,-18334.10779644344
1670264231.24,-18348.144691961374
1670264231.244,-18342.579107592002
1670264231.248,-18336.29826740006
1670264231.252,-18336.454729611247
1670264231.256,-18340.075712213005
1670264231.26,-18342.959087247742
1670264231.264,-18347.40708439435
1670264231.2680001,-18343.11554945893
1670264231.272,-18336.96881973372
1670264231.276,-18331.023255708606
1670264231.28,-18336.812357522533
1670264231.284,-18343.517880859123
1670264231.288,-18334.308962143536
1670264231.292,-18333.169023176317
1670264231.296,-18332.476119098203
1670264231.3,-18329.033950452085
1670264231.304,-18332.81139526503
1670264231.308,-18331.179717919793
1670264231.312,-18329.39157836337
1670264231.316,-18338.980476734698
1670264231.32,-18334.174851676806
1670264231.324,-18335.560659833034
1670264231.3279998,-18334.10779644344
1670264231.332,-18331.224421408704
1670264231.336,-18330.35270337495
1670264231.34,-18331.24677315316
1670264231.3439999,-18332.230249909193
1670264231.348,-18328.653970796346
1670264231.352,-18322.95427596024
1670264231.356,-18323.513069571625
1670264231.36,-18320.42852883679
1670264231.3639998,-18319.355645102936
1670264231.368,-18318.752148002644
1670264231.372,-18325.502374828146
1670264231.376,-18330.553869075047
1670264231.3799999,-18322.417834093314
1670264231.3839998,-18320.070900925508
1670264231.388,-18319.6238660364
1670264231.392,-18318.349816602447
1670264231.396,-18318.99801719165
1670264231.4,-18320.04854918105
1670264231.404,-18314.7735374896
1670264231.408,-18320.987322448174
1670264231.4120002,-18320.33912185897
1670264231.4160001,-18318.282761369082
1670264231.42,-18317.85807822443
1670264231.424,-18315.6229037789
1670264231.4280002,-18312.560714788524
1670264231.4320002,-18310.258485109625
1670264231.436,-18310.459650809724
1670264231.44,-18320.316770114514
1670264231.444,-18327.357569617936
1670264231.4480002,-18323.982456205184
1670264231.4520001,-18313.387729333368
1670264231.456,-18304.49173504016
1670264231.46,-18308.20212461974
1670264231.464,-18307.95625543073
1670264231.4680002,-18310.705519998734
1670264231.4720001,-18313.655950266835
1670264231.476,-18316.427566579292
1670264231.48,-18319.176831147295
1670264231.484,-18316.315807857016
1670264231.488,-18304.759955973623
