timestamp,ch1
1670265743.24,22327.85044048434
1670265743.244,22317.32276884589
1670265743.248,22316.786326978963
1670265743.252,22317.94861769064
1670265743.256,22320.74258574755
1670265743.26,22316.182829878668
1670265743.264,22303.151762861224
1670265743.2680001,22296.3121290579
1670265743.272,22298.74846920353
1670265743.276,22300.290739570944
1670265743.28,22293.853437167818
1670265743.284,22285.47153299708
1670265743.288,22288.489018498545
1670265743.292,22299.240207581548
1670265743.296,22311.243094354046
1670265743.3,22313.075937399382
1670265743.304,22309.07497514188
1670265743.308,22302.145934360735
1670265743.312,22306.03513789596
1670265743.316,22312.80771646592
1670265743.32,22311.73483273206
1670265743.324,22308.22560885258
1670265743.3279998,22306.124544873783
1670265743.332,22308.806754208417
1670265743.336,22321.211972381112
1670265743.34,22316.741623490052
1670265743.3439999,22310.79605946494
1670265743.348,22313.545324032944
1670265743.352,22314.394690322246
1670265743.356,22320.541420047455
1670265743.36,22316.3169403454
1670265743.3639998,22308.829105952875
1670265743.368,22308.113850130303
1670265743.372,22311.667777498697
1670265743.376,22316.22753336758
1670265743.3799999,22314.84172521135
1670265743.3839998,22315.6687397562
1670265743.388,22316.5181060455
1670265743.392,22318.686225257665
1670265743.396,22317.590989779354
1670265743.4,22312.695957743643
1670265743.404,22308.739698975052
1670265743.408,22307.398594307735
1670265743.4120002,22313.254751355023
1670265743.4160001,22325.70467301663
1670265743.42,22323.536553804464
1670265743.424,22315.266408356
1670265743.4280002,22311.73483273206
1670265743.4320002,22312.450088554633
1670265743.436,22312.047757154436
1670265743.44,22310.79605946494
1670265743.444,22310.349024575833
1670265743.4480002,22313.880600199773
1670265743.4520001,22314.305283344424
1670265743.456,22320.966103192106
1670265743.46,22320.206143880623
1670265743.464,22314.975835678084
1670265743.4680002,22308.292664085944
1670265743.4720001,22307.64446349674
1670265743.476,22310.483135042567
1670265743.48,22312.80771646592
1670265743.484,22309.90198968673
1670265743.488,22308.583236763865
1670265743.492,22312.293626343446
1670265743.496,22322.106042159325
1670265743.5,22318.909742702217
1670265743.504,22306.862152440804
1670265743.5080001,22299.59783549283
1670265743.512,22306.638634996252
1670265743.516,22313.947655433138
1670265743.52,22313.210047866112
1670265743.524,22306.325710573878
1670265743.528,22308.918512930693
1670265743.532,22310.483135042567
1670265743.536,22314.953483933627
1670265743.54,22309.298492586433
1670265743.544,22302.637672738754
1670265743.548,22299.486076770554
1670265743.552,22304.93990241765
1670265743.556,22312.047757154436
1670265743.559999,22313.478268799576
1670265743.563999,22307.555056518922
1670265743.567999,22305.23047509557
1670265743.571999,22308.985568164062
1670265743.575999,22317.725100246087
1670265743.579999,22314.148821133236
1670265743.583999,22302.83883843885
1670265743.587999,22298.860227925805
1670265743.591999,22308.22560885258
1670265743.595999,22318.194486879645
1670265743.599999,22315.109946144814
1670265743.603999,22313.83589671086
1670265743.607999,22309.74552747554
1670265743.611999,22310.907818187217
1670265743.615999,22320.65317876973
1670265743.619999,22320.094385158347
1670265743.6239989,22313.545324032944
1670265743.627999,22308.09149838585
1670265743.631999,22311.08663214286
1670265743.635999,22317.769803734995
1670265743.639999,22312.42773681018
1670265743.6439989,22304.26935008399
1670265743.6479988,22299.6648907262
1670265743.651999,22300.357794804313
1670265743.655999,22308.47147804159
1670265743.659999,22314.59585602234
1670265743.6639988,22312.628902510274
1670265743.667999,22310.997225165036
1670265743.671999,22317.12160314579
1670265743.675999,22323.156574148725
1670265743.6799989,22321.636655525763
1670265743.6839988,22314.506449044522
1670265743.687999,22311.98070192107
1670265743.691999,22313.925303688684
1670265743.695999,22315.71344324511
1670265743.6999989,22314.126469388782
1670265743.7039988,22309.812582708906
1670265743.707999,22309.633768753265
1670265743.711999,22311.824239709884
1670265743.715999,22315.065242655903
1670265743.719999,22312.047757154436
1670265743.723999,22303.08470762786
1670265743.727999,22297.94380640314
1670265743.7319992,22303.487039028056
1670265743.735999,22313.79119322195
1670265743.739999,22310.997225165036
1670265743.743999,22304.828143695373
1670265743.7479992,22301.989472149548
1670265743.7519991,22306.973911163084
1670265743.755999,22312.628902510274
1670265743.759999,22313.500620544033
1670265743.763999,22308.94086467515
1670265743.7679992,22307.6668152412
1670265743.7719991,22312.293626343446
1670265743.775999,22324.005940438026
1670265743.779999,22319.781460735972
1670265743.783999,22308.963216419605
1670265743.7879992,22307.51035303001
1670265743.791999,22313.075937399382
1670265743.795999,22322.03898692596
1670265743.799999,22322.486021815064
1670265743.803999,22316.249885112036
1670265743.807999,22311.60072226533
1670265743.811999,22315.556981033922
1670265743.815999,22319.98262643607
1670265743.819999,22317.94861769064
1670265743.823999,22307.80092570793
1670265743.827999,22309.3655478198
1670265743.831999,22317.74745199054
1670265743.835999,22321.100213658836
1670265743.839999,22318.283893857468
1670265743.843999,22306.2139518516
1670265743.847999,22294.591044734843
1670265743.851999,22292.46762901159
1670265743.855999,22302.481210527567
1670265743.859999,22308.829105952875
1670265743.863999,22312.003053665525
1670265743.867999,22319.021501424493
1670265743.871999,22327.671626528696
1670265743.875999,22332.387844608766
1670265743.879999,22328.968027707106
1670265743.8839989,22322.933056704172
1670265743.8879988,22315.04289091145
1670265743.891999,22306.79509720744
1670265743.895999,22312.60655076582
1670265743.899999,22307.711518730106
1670265743.9039989,22296.17801859117
1670265743.907999,22292.22175982258
1670265743.911999,22300.804829693418
1670265743.915999,22309.90198968673
1670265743.919999,22312.919475188195
1670265743.9239988,22312.092460643347
1670265743.927999,22309.834934453364
1670265743.931999,22316.004015923027
1670265743.935999,22318.865039213306
1670265743.9399989,22311.287797842957
1670265743.9439988,22295.239245324046
1670265743.947999,22288.243149309536
1670265743.951999,22290.478323755066
1670265743.955999,22298.077916869872
1670265743.959999,22302.481210527567
1670265743.963999,22301.587140749354
1670265743.967999,22306.951559418627
1670265743.9719992,22313.1653443772
1670265743.975999,22320.496716558544
1670265743.979999,22322.66483577071
1670265743.983999,22315.981664178573
1670265743.9879992,22307.063318140903
1670265743.9919991,22309.298492586433
1670265743.995999,22315.89225720075
1670265743.999999,22318.261542113014
1670265744.003999,22313.99235892205
1670265744.0079992,22315.758146734017
1670265744.0119991,22321.636655525763
1670265744.015999,22329.23624864057
1670265744.019999,22327.582219550877
1670265744.023999,22319.22266712459
1670265744.0279992,22314.819373466897
1670265744.031999,22319.960274691617
1670265744.035999,22330.08561492987
1670265744.039999,22329.21389689611
1670265744.043999,22321.927228203684
1670265744.047999,22314.37233857779
1670265744.051999,22313.053585654925
1670265744.055999,22322.24015262606
1670265744.059999,22322.262504370512
1670265744.063999,22316.540457789954
1670265744.0679991,22313.3665100773
1670265744.071999,22313.254751355023
1670265744.075999,22317.5686380349
1670265744.079999,22315.914608945204
1670265744.083999,22315.780498478474
1670265744.087999,22314.104117644325
1670265744.091999,22310.729004231573
1670265744.095999,22318.99914968004
1670265744.099999,22321.077861914382
1670265744.103999,22309.924341431182
1670265744.107999,22306.348062318335
1670265744.111999,22318.485059557566
1670265744.115999,22324.3188648604
1670265744.119999,22326.12935616128
1670265744.1239989,22320.474364814087
1670265744.1279988,22316.786326978963
1670265744.131999,22314.506449044522
1670265744.135999,22315.378167078277
1670265744.139999,22311.13133563177
1670265744.1439989,22301.810658193906
1670265744.147999,22293.83108542336
1670265744.151999,22303.598797750332
1670265744.155999,22320.98845493656
1670265744.159999,22328.141013162258
1670265744.1639988,22325.3693968498
1670265744.167999,22317.412175823712
1670265744.171999,22317.792155479452
1670265744.175999,22319.200315380134
1670265744.1799989,22313.567675777398
1670265744.1839988,22297.519123258488
1670265744.187999,22294.50163775702
1670265744.191999,22304.090536128348
1670265744.195999,22310.572542020385
1670265744.199999,22309.90198968673
1670265744.203999,22303.196466350135
1670265744.207999,22295.619224979786
1670265744.2119992,22293.920492401183
1670265744.2159991,22301.363623304802
1670265744.219999,22299.50842851501
1670265744.223999,22296.401536035723
1670265744.2279992,22296.3121290579
1670265744.2319992,22302.570617505386
1670265744.235999,22311.60072226533
1670265744.239999,22305.65515824022
1670265744.243999,22297.60853023631
1670265744.2479992,22296.93797790265
1670265744.2519991,22298.949634903627
1670265744.255999,22313.902951944227
1670265744.259999,22317.836858968363
1670265744.263999,22311.913646687706
1670265744.2679992,22308.85145769733
1670265744.2719991,22309.90198968673
1670265744.275999,22310.79605946494
1670265744.279999,22312.830068210373
1670265744.283999,22308.672643741687
1670265744.287999,22305.632806495763
1670265744.291999,22303.598797750332
1670265744.295999,22310.32667283138
1670265744.299999,22312.248922854535
1670265744.303999,22308.762050719506
1670265744.3079991,22299.910759915205
1670265744.311999,22302.257693083015
1670265744.315999,22308.203257108125
1670265744.319999,22309.70082398663
1670265744.323999,22307.331539074366
1670265744.327999,22309.186733864157
1670265744.331999,22311.868943198795
1670265744.335999,22315.04289091145
1670265744.339999,22316.89808570124
1670265744.343999,22312.60655076582
1670265744.347999,22303.487039028056
1670265744.351999,22306.929207674173
1670265744.355999,22312.718309488097
1670265744.359999,22313.85824845532
1670265744.363999,22311.60072226533
1670265744.3679988,22310.527838531478
1670265744.371999,22309.410251308713
1670265744.375999,22313.32180658839
1670265744.379999,22314.729966489074
1670265744.3839989,22304.917550673195
1670265744.387999,22297.5638267474
1670265744.391999,22304.13523961726
1670265744.395999,22311.645425754243
1670265744.399999,22308.337367574855
1670265744.4039989,22304.78344020646
1670265744.407999,22300.626015737776
1670265744.411999,22300.26838782649
1670265744.415999,22308.672643741687
1670265744.419999,22311.488963543055
1670265744.4239988,22303.419983794687
1670265744.427999,22298.83787618135
1670265744.431999,22303.956425661618
1670265744.435999,22318.686225257665
1670265744.439999,22316.786326978963
1670265744.443999,22305.78926870695
1670265744.447999,22297.630881980764
1670265744.4519992,22297.452068025123
1670265744.4559991,22303.285873327957
1670265744.459999,22304.626977995275
1670265744.463999,22297.98850989205
1670265744.4679992,22291.953538889116
1670265744.4719992,22298.524951758976
1670265744.475999,22310.840762953852
1670265744.479999,22311.265446098503
1670265744.483999,22305.3645855623
1670265744.4879992,22302.4141552942
1670265744.4919991,22299.88840817075
1670265744.495999,22305.118716373294
1670265744.499999,22302.79413494994
1670265744.503999,22296.915626158196
1670265744.5079992,22293.674623212173
1670265744.5119991,22297.899102914227
1670265744.515999,22305.856323940316
1670265744.519999,22307.242132096548
1670265744.523999,22301.765954704995
1670265744.527999,22298.726117459075
1670265744.531999,22300.46955352659
1670265744.535999,22312.74066123255
1670265744.539999,22312.695957743643
1670265744.543999,22307.689166985652
1670265744.5479991,22299.284911070456
1670265744.551999,22299.955463404116
1670265744.555999,22305.945730918138
1670265744.559999,22307.89033268575
1670265744.563999,22307.42094605219
1670265744.5679991,22302.525914016478
1670265744.571999,22303.844666939338
1670265744.575999,22314.17117287769
1670265744.579999,22314.148821133236
1670265744.583999,22308.09149838585
1670265744.587999,22302.03417563846
1670265744.591999,22302.83883843885
1670265744.595999,22310.304321086922
1670265744.599998,22305.31988207339
1670265744.603998,22303.4646872836
1670265744.607998,22299.441373281643
1670265744.611998,22298.45789652561
1670265744.615998,22310.237265853557
1670265744.619998,22314.931132189173
1670265744.623998,22306.37041406279
1670265744.627998,22303.79996345043
1670265744.631998,22311.913646687706
1670265744.635998,22315.84755371184
1670265744.639998,22309.186733864157
1670265744.643998,22309.544361775443
1670265744.647998,22306.16924836269
1670265744.651998,22306.906855929716
1670265744.655998,22309.387899564255
1670265744.659998,22313.03123391047
1670265744.663998,22304.895198928738
1670265744.667998,22296.870922669284
1670265744.671998,22301.94476866064
1670265744.675998,22309.633768753265
1670265744.679998,22311.17603912068
1670265744.6839979,22308.5161815305
1670265744.6879978,22304.93990241765
1670265744.691998,22312.539495532455
1670265744.695998,22324.676492771687
1670265744.699998,22324.788251493963
1670265744.7039979,22317.32276884589
1670265744.707998,22315.825201967386
1670265744.711998,22321.547248547944
1670265744.715998,22326.956370706128
1670265744.719998,22328.453937584633
1670265744.7239978,22319.066204913404
1670265744.727998,22310.12550713128
1670265744.731998,22305.5657512624
