timestamp,ch1,marker
1670356117.08,19374.35798339343
1670356117.0839999,19371.049925214043
1670356117.0879998,19363.897366988345
1670356117.092,19361.013991953612
1670356117.096,19371.295794403053
1670356117.1,19370.2229106692
1670356117.1039999,19370.2229106692
1670356117.108,19371.20638742523
1670356117.112,19376.257881672132
1670356117.116,19376.459047372227
1670356117.12,19375.073239216
1670356117.1239998,19373.93330024878
1670356117.128,19374.26857641561
1670356117.132,19381.93522476378
1670356117.136,19378.60481483994
1670356117.1399999,19374.648556071348
1670356117.1439998,19374.8720735159
1670356117.148,19374.13446594888
1670356117.152,19374.51444560462
1670356117.156,19373.01687872611
1670356117.16,19366.289003645063
1670356117.164,19368.50182634614
1670356117.168,19374.670907815806
1670356117.1720002,19373.955651993234
1670356117.176,19377.64368982836
1670356117.18,19375.587329338472
1670356117.184,19385.22093119871
1670356117.1880002,19379.63299508488
1670356117.1920002,19384.17039920931
1670356117.196,19379.230663684688
1670356117.2,19388.819562056015
1670356117.204,19377.59898633945
1670356117.2080002,19376.34728864995
1670356117.2120001,19382.98575675318
1670356117.216,19380.54941660755
1670356117.22,19381.175265452297
1670356117.224,19379.923567762802
1670356117.2280002,19384.058640487034
1670356117.232,19375.83319852748
1670356117.236,19378.761277051126
1670356117.24,19372.726306048193
1670356117.244,19375.184997938275
1670356117.248,19377.330765405986
1670356117.252,19375.69908806075
1670356117.256,19383.052811986545
1670356117.26,19372.346326392453
1670356117.264,19376.235529927675
1670356117.2680001,19379.923567762802
1670356117.272,19371.49696010315
1670356117.276,19374.536797349072
1670356117.28,19372.368678136907
1670356117.284,19374.44739037125
1670356117.288,19376.235529927675
1670356117.292,19379.342422406964
1670356117.296,19381.823466041504
1670356117.3,19377.822503784002
1670356117.304,19380.392954396364
1670356117.308,19379.364774151418
1670356117.312,19376.615509583415
1670356117.316,19379.968271251713
1670356117.32,19373.12863744839
1670356117.324,19369.84293101346
1670356117.3279998,19367.652460056837
1670356117.332,19368.54652983505
1670356117.336,19371.251090914142
1670356117.34,19376.861378772424
1670356117.3439999,19380.88469277438
1670356117.348,19382.31520441952
1670356117.352,19386.8749602884
1670356117.356,19389.35600392294
