timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670354471.0,-9.651,-0.047,3.956,-0.6476000000000001,-0.3921,0.3401,0.013000000000000001,0.017,-0.033
1670354471.04,-9.614,-0.194,3.948,-0.6485000000000001,-0.3922,0.33940000000000003,0.018000000000000002,0.034,-0.048
1670354471.08,-9.564,-0.108,3.963,-0.6454000000000001,-0.3921,0.3388,0.015,0.023,-0.051000000000000004
1670354471.12,-9.601,-0.135,3.938,-0.6493,-0.3946,0.3522,0.001,0.013000000000000001,-0.044
1670354471.16,-9.614,-0.12,3.947,-0.6471,-0.3936,0.35100000000000003,-0.007,0.018000000000000002,-0.048
1670354471.2,-9.614,-0.129,3.993,-0.6471,-0.3936,0.33230000000000004,0.0,0.019,-0.06
1670354471.24,-9.621,-0.129,3.993,-0.6496000000000001,-0.39330000000000004,0.33230000000000004,0.001,0.022,-0.055
1670354471.28,-9.613,-0.211,3.967,-0.6501,-0.392,0.3279,-0.008,0.018000000000000002,-0.045
1670354471.32,-9.592,-0.051000000000000004,3.996,-0.6516000000000001,-0.39440000000000003,0.32780000000000004,-0.005,0.035,-0.044
1670354471.36,-9.637,-0.186,3.97,-0.6499,-0.39330000000000004,0.3473,0.006,0.032,-0.047
1670354471.4,-9.603,-0.096,3.904,-0.654,-0.3925,0.3355,0.015,0.02,-0.045
1670354471.44,-9.573,-0.12,3.919,-0.6597000000000001,-0.39540000000000003,0.3396,0.005,0.016,-0.042
1670354471.48,-9.606,-0.137,3.944,-0.646,-0.39390000000000003,0.3375,0.009000000000000001,0.011,-0.052000000000000005
1670354471.52,-9.606,-0.11800000000000001,4.006,-0.6477,-0.3941,0.3373,0.005,0.016,-0.059000000000000004
1670354471.559999,-9.64,-0.168,3.93,-0.6474000000000001,-0.3914,0.3376,0.001,0.013000000000000001,-0.051000000000000004
1670354471.599999,-9.576,-0.138,3.966,-0.6588,-0.39740000000000003,0.34950000000000003,-0.01,0.02,-0.051000000000000004
