timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1670266974.0,-10.244,-0.234,2.4130000000000003,0.1545,0.6972,0.0981,0.008,-0.011,-0.011
1670266974.04,-10.289,-0.214,2.395,0.1583,0.6966,0.0993,-0.001,-0.007,-0.002
1670266974.08,-10.247,-0.20400000000000001,2.4290000000000003,0.1532,0.6982,0.1005,0.013000000000000001,-0.014,0.001
1670266974.12,-10.244,-0.183,2.445,0.15460000000000002,0.6967,0.0994,0.031,-0.024,-0.002
1670266974.16,-10.282,-0.162,2.456,0.1562,0.6956,0.10250000000000001,0.023,-0.038,-0.005
1670266974.2,-10.262,-0.177,2.463,0.1553,0.6972,0.1005,0.017,-0.034,0.007
1670266974.24,-10.287,-0.152,2.463,0.1575,0.6982,0.10160000000000001,0.016,-0.03,0.0
1670266974.28,-10.261000000000001,-0.095,2.446,0.1567,0.6967,0.10350000000000001,0.026000000000000002,-0.011,0.006
1670266974.32,-10.278,-0.147,2.426,0.15610000000000002,0.6969000000000001,0.10300000000000001,0.017,-0.006,-0.002
1670266974.36,-10.249,-0.145,2.436,0.15560000000000002,0.6957,0.10070000000000001,0.007,-0.011,0.0
1670266974.4,-10.268,-0.153,2.454,0.15460000000000002,0.6978000000000001,0.0999,0.016,-0.014,-0.005
1670266974.44,-10.205,-0.178,2.486,0.156,0.6953,0.09960000000000001,0.015,-0.017,-0.009000000000000001
1670266974.48,-10.268,-0.132,2.511,0.15710000000000002,0.6961,0.10250000000000001,0.008,-0.022,-0.001
1670266974.52,-10.232000000000001,-0.167,2.456,0.1542,0.6972,0.1051,0.011,-0.017,-0.014
1670266974.559999,-10.27,-0.169,2.42,0.153,0.6967,0.09960000000000001,0.023,-0.011,-0.02
1670266974.599999,-10.283,-0.201,2.4170000000000003,0.1554,0.6984,0.1004,0.02,-0.01,-0.01
1670266974.639999,-10.267,-0.199,2.419,0.1534,0.7011000000000001,0.10260000000000001,0.006,0.003,-0.008
1670266974.6799989,-10.241,-0.211,2.447,0.15360000000000001,0.6946,0.10070000000000001,0.006,-0.002,-0.005
1670266974.719999,-10.289,-0.201,2.415,0.15760000000000002,0.6972,0.101,-0.01,-0.005,0.001
1670266974.759999,-10.273,-0.187,2.465,0.1585,0.6972,0.101,-0.014,-0.004,-0.005
1670266974.799999,-10.235,-0.183,2.473,0.15480000000000002,0.6990000000000001,0.0974,-0.005,-0.012,-0.009000000000000001
1670266974.839999,-10.259,-0.195,2.411,0.1545,0.6983,0.1015,0.002,-0.029,-0.008
1670266974.879999,-10.319,-0.179,2.383,0.1557,0.6977,0.1013,0.011,-0.014,-0.004
1670266974.919999,-10.293000000000001,-0.20500000000000002,2.442,0.1474,0.6988000000000001,0.1022,0.014,-0.003,-0.005
1670266974.959999,-10.290000000000001,-0.258,2.433,0.15710000000000002,0.6967,0.0989,0.008,-0.008,-0.002
1670266974.999999,-10.321,-0.186,2.44,0.154,0.6989000000000001,0.1013,-0.001,0.0,0.002
1670266975.039999,-10.286,-0.201,2.496,0.1552,0.6959000000000001,0.0993,0.009000000000000001,-0.004,0.01
1670266975.079999,-10.263,-0.183,2.4290000000000003,0.15610000000000002,0.6969000000000001,0.10160000000000001,0.006,0.001,0.0
1670266975.119999,-10.268,-0.147,2.391,0.15560000000000002,0.6958000000000001,0.10010000000000001,0.015,-0.005,0.0
1670266975.159999,-10.241,-0.22,2.347,0.1553,0.6999000000000001,0.0984,0.022,-0.018000000000000002,-0.012
1670266975.199999,-10.24,-0.20600000000000002,2.435,0.1553,0.6988000000000001,0.09970000000000001,0.012,-0.019,-0.011
1670266975.239999,-10.267,-0.233,2.426,0.15610000000000002,0.6989000000000001,0.0994,0.014,-0.018000000000000002,-0.018000000000000002
1670266975.279999,-10.276,-0.219,2.42,0.1552,0.6990000000000001,0.1003,0.011,-0.008,0.001
1670266975.319999,-10.282,-0.20600000000000002,2.458,0.1424,0.6926,0.1053,0.014,-0.002,0.006
1670266975.359999,-10.267,-0.186,2.485,0.1559,0.6974,0.09770000000000001,0.02,-0.002,-0.008
1670266975.399999,-10.263,-0.168,2.454,0.1525,0.6948000000000001,0.0999,0.009000000000000001,-0.006,-0.002
1670266975.439999,-10.269,-0.214,2.354,0.1564,0.6975,0.0978,0.009000000000000001,-0.018000000000000002,0.002
1670266975.479999,-10.284,-0.195,2.412,0.15410000000000001,0.6978000000000001,0.101,0.013000000000000001,-0.012,0.003
1670266975.519999,-10.27,-0.194,2.4050000000000002,0.1562,0.6982,0.09630000000000001,0.016,-0.005,-0.011
1670266975.559999,-10.281,-0.20700000000000002,2.37,0.1549,0.6960000000000001,0.1077,0.02,-0.003,-0.004
1670266975.599998,-10.254,-0.209,2.391,0.1515,0.6971,0.1003,0.008,-0.013000000000000001,-0.003
1670266975.639998,-10.296,-0.178,2.4170000000000003,0.1539,0.6985,0.111,0.009000000000000001,-0.015,-0.006
1670266975.679998,-10.253,-0.177,2.39,0.15280000000000002,0.6982,0.11170000000000001,0.005,-0.026000000000000002,-0.008
1670266975.719998,-10.290000000000001,-0.20700000000000002,2.402,0.1558,0.6986,0.08510000000000001,0.016,-0.024,-0.015
1670266975.759998,-10.302,-0.195,2.387,0.15180000000000002,0.6983,0.1052,0.024,-0.024,-0.014
1670266975.799998,-10.177,-0.249,2.454,0.1562,0.6988000000000001,0.0975,0.024,-0.032,-0.017
1670266975.839998,-10.308,-0.217,2.483,0.15510000000000002,0.6989000000000001,0.0998,0.008,-0.035,-0.009000000000000001
1670266975.879998,-10.343,-0.229,2.45,0.15480000000000002,0.6978000000000001,0.0975,0.012,-0.011,0.001
1670266975.919998,-10.243,-0.218,2.436,0.1517,0.6960000000000001,0.10020000000000001,0.013000000000000001,0.003,0.012
1670266975.959998,-10.213000000000001,-0.18,2.451,0.15480000000000002,0.6986,0.1013,0.012,-0.004,0.002
1670266975.999998,-10.235,-0.198,2.447,0.15510000000000002,0.6994,0.0966,0.023,-0.019,-0.012
1670266976.039998,-10.289,-0.23700000000000002,2.428,0.1557,0.6975,0.0974,0.017,-0.016,-0.015
1670266976.079998,-10.28,-0.272,2.426,0.1557,0.7002,0.09860000000000001,0.023,-0.021,-0.014
1670266976.119998,-10.249,-0.197,2.419,0.15430000000000002,0.6991,0.0995,0.0,-0.016,0.0
1670266976.159998,-10.246,-0.257,2.473,0.1557,0.6992,0.1012,0.011,-0.013000000000000001,0.006
1670266976.199998,-10.311,-0.179,2.419,0.1552,0.7013,0.10110000000000001,0.019,-0.001,-0.006
1670266976.239998,-10.243,-0.222,2.424,0.1568,0.6985,0.0993,0.026000000000000002,-0.001,-0.006
1670266976.279998,-10.267,-0.20600000000000002,2.464,0.1572,0.6991,0.0974,0.017,-0.014,-0.003
1670266976.319998,-10.274000000000001,-0.203,2.382,0.1567,0.6965,0.10250000000000001,0.011,-0.022,-0.008
1670266976.359998,-10.218,-0.225,2.387,0.1565,0.6965,0.0983,0.023,-0.02,-0.013000000000000001
1670266976.399998,-10.305,-0.231,2.4170000000000003,0.15610000000000002,0.6998000000000001,0.101,0.01,-0.018000000000000002,-0.01
1670266976.439998,-10.277000000000001,-0.226,2.415,0.1579,0.6993,0.09860000000000001,0.007,-0.018000000000000002,0.0
1670266976.479998,-10.28,-0.231,2.353,0.15480000000000002,0.7007,0.0984,0.012,-0.013000000000000001,-0.002
1670266976.519998,-10.287,-0.23800000000000002,2.39,0.1552,0.6977,0.0981,0.021,-0.005,-0.007
1670266976.559998,-10.267,-0.23900000000000002,2.434,0.15280000000000002,0.7000000000000001,0.09860000000000001,0.02,-0.01,-0.008
1670266976.599998,-10.205,-0.274,2.4170000000000003,0.1512,0.6965,0.09870000000000001,0.021,-0.026000000000000002,-0.012
1670266976.639997,-10.297,-0.234,2.46,0.1558,0.6984,0.0994,0.017,-0.014,0.004
1670266976.679997,-10.328,-0.21,2.438,0.1544,0.6986,0.0975,0.019,-0.003,0.008
1670266976.719997,-10.284,-0.20700000000000002,2.387,0.155,0.6978000000000001,0.10020000000000001,0.02,0.003,0.006
1670266976.759997,-10.225,-0.192,2.371,0.1577,0.6999000000000001,0.0993,0.025,-0.009000000000000001,0.0
1670266976.799997,-10.23,-0.211,2.415,0.1562,0.6991,0.09970000000000001,0.019,-0.019,-0.004
