timestamp,ch1,marker
1670355404.08,17966.30984143136
1670355404.0839999,17965.12519897523
1670355404.0879998,17966.08632398681
1670355404.092,17964.007611752466
1670355404.096,17962.152416962675
1670355404.1,17968.299146687885
1670355404.1039999,17970.534321133415
1670355404.108,17969.819065310843
1670355404.112,17965.773399564434
1670355404.116,17963.068838485342
1670355404.12,17963.538225118904
1670355404.1239998,17966.6898210871
1670355404.128,17972.769495578945
1670355404.132,17971.875425800732
1670355404.136,17971.875425800732
1670355404.1399999,17975.518760146948
1670355404.1439998,17980.212626482564
1670355404.148,17980.614957882757
1670355404.152,17981.352565449783
1670355404.156,17979.0950392598
1670355404.16,17974.8929113022
1670355404.164,17974.110600246262
1670355404.168,17968.74618157699
1670355404.1720002,17965.013440252955
1670355404.176,17962.64415534069
1670355404.18,17964.208777452564
1670355404.184,17968.857940299265
1670355404.1880002,17972.07659150083
1670355404.1920002,17970.824893811332
1670355404.196,17964.40994315266
1670355404.2,17964.186425708107
1670355404.204,17970.444914155592
1670355404.2080002,17972.724792090034
1670355404.2120001,17967.539187376402
1670355404.216,17966.98039376502
1670355404.22,17966.33219317582
1670355404.224,17972.32246068984
1670355404.2280002,17976.502236902983
1670355404.232,17975.965795036056
1670355404.236,17974.579986879824
1670355404.24,17978.335079948316
1670355404.244,17980.592606138303
1670355404.248,17980.65966137167
1670355404.252,17975.36229793576
1670355404.256,17975.98814678051
1670355404.26,17977.485713659014
1670355404.264,17976.077553758332
1670355404.2680001,17976.077553758332
1670355404.272,17976.144608991697
1670355404.276,17965.728696075523
1670355404.28,17962.241823940494
1670355404.284,17976.278719458427
1670355404.288,17985.66645212966
1670355404.292,17980.436143927116
1670355404.296,17982.93953930611
1670355404.3,17988.08044053083
1670355404.304,17991.969644066055
1670355404.308,17992.03669929942
1670355404.312,17991.880237088233
1670355404.316,17989.689766131614
1670355404.32,17990.829705098833
1670355404.324,17994.294225489408
1670355404.3279998,17995.724737134547
1670355404.332,17993.064879544363
1670355404.336,17989.89093183171
1670355404.34,17990.539132420916
1670355404.3439999,17993.064879544363
1670355404.348,17996.663510401668
1670355404.352,17995.210647012074
1670355404.356,17997.736394135525
1670355404.36,17998.161077280176
1670355404.3639998,17999.815106369868
1670355404.368,17998.764574380468
1670355404.372,17995.344757478804
1670355404.376,17991.455553943582
1670355404.3799999,17990.494428932005
1670355404.3839998,17992.729603377535
1670355404.388,17993.22134175555
1670355404.392,17995.210647012074
1670355404.396,17991.299091732395
1670355404.4,17989.578007409335
1670355404.404,17994.85301910079
1670355404.408,17996.93173133513
1670355404.4120002,17996.060013301376
1670355404.4160001,17993.26604524446
1670355404.42,17990.42737369864
1670355404.424,17992.61784465526
1670355404.4280002,17994.383632467227
1670355404.4320002,17994.629501656236
1670355404.436,17994.294225489408
